PID	App. Year	Improvements	Land	Total	CollectedOn
1364	2023	0	221800	221800	2024-11-26
1364	2022	0	221800	221800	2024-11-26
1364	2021	0	221800	221800	2024-11-26
1365	2023	0	29900	29900	2024-11-26
1365	2022	0	29900	29900	2024-11-26
1365	2021	0	29900	29900	2024-11-26
1366	2023	0	208500	208500	2024-11-26
1366	2022	0	208500	208500	2024-11-26
1366	2021	0	208500	208500	2024-11-26
1367	2023	1900	207700	209600	2024-11-26
1367	2022	1900	207700	209600	2024-11-26
1367	2021	1900	207700	209600	2024-11-26
1373	2023	969500	628900	1598400	2024-11-26
1373	2022	970800	628900	1599700	2024-11-26
1373	2021	970800	628900	1599700	2024-11-26
1374	2023	271300	225400	496700	2024-11-26
1374	2022	271300	225400	496700	2024-11-26
1374	2021	271300	225400	496700	2024-11-26
1375	2023	1454000	1846700	3300700	2024-11-26
1375	2022	1454000	1846700	3300700	2024-11-26
1375	2021	1454000	1846700	3300700	2024-11-26
1379	2023	0	144500	144500	2024-11-26
1379	2022	0	144500	144500	2024-11-26
1379	2021	0	144500	144500	2024-11-26
1382	2023	630500	345400	975900	2024-11-26
1382	2022	613200	345400	958600	2024-11-26
1382	2021	613200	345400	958600	2024-11-26
1384	2023	644500	589900	1234400	2024-11-26
1384	2022	633900	589900	1223800	2024-11-26
1384	2021	633900	589900	1223800	2024-11-26
1385	2023	485800	282700	768500	2024-11-26
1385	2022	485800	282700	768500	2024-11-26
1385	2021	596200	282700	878900	2024-11-26
1386	2023	800900	729700	1530600	2024-11-26
1386	2022	800900	729700	1530600	2024-11-26
1386	2021	800900	729700	1530600	2024-11-26
1387	2023	0	356000	356000	2024-11-26
1387	2022	0	356000	356000	2024-11-26
1387	2021	0	356000	356000	2024-11-26
1388	2023	0	264000	264000	2024-11-26
1388	2022	0	264000	264000	2024-11-26
1388	2021	0	264000	264000	2024-11-26
1389	2023	159400	206300	365700	2024-11-26
1389	2022	159400	206300	365700	2024-11-26
1389	2021	159400	206300	365700	2024-11-26
1394	2023	0	166300	166300	2024-11-26
1394	2022	0	166300	166300	2024-11-26
1394	2021	0	166300	166300	2024-11-26
1399	2023	0	61600	61600	2024-11-26
1399	2022	0	61600	61600	2024-11-26
1399	2021	0	61600	61600	2024-11-26
1400	2023	0	93700	93700	2024-11-26
1400	2022	0	93700	93700	2024-11-26
1400	2021	0	93700	93700	2024-11-26
1401	2023	0	49300	49300	2024-11-26
1401	2022	0	49300	49300	2024-11-26
1401	2021	0	49300	49300	2024-11-26
1402	2023	0	305600	305600	2024-11-26
1402	2022	0	305600	305600	2024-11-26
1402	2021	0	305600	305600	2024-11-26
1403	2023	0	8500	8500	2024-11-26
1403	2022	0	8500	8500	2024-11-26
1403	2021	0	8500	8500	2024-11-26
1406	2023	694100	684800	1378900	2024-11-26
1406	2022	703700	684800	1388500	2024-11-26
1406	2021	703700	684800	1388500	2024-11-26
1410	2023	165400	192800	358200	2024-11-26
1410	2022	165400	192800	358200	2024-11-26
1410	2021	165400	192800	358200	2024-11-26
1412	2023	105000	206900	311900	2024-11-26
1412	2022	105000	206900	311900	2024-11-26
1412	2021	105000	206900	311900	2024-11-26
1413	2023	0	86600	86600	2024-11-26
1413	2022	0	86600	86600	2024-11-26
1413	2021	0	86600	86600	2024-11-26
1417	2023	0	345400	345400	2024-11-26
1417	2022	0	345400	345400	2024-11-26
1417	2021	0	345400	345400	2024-11-26
1423	2023	0	342200	342200	2024-11-26
1423	2022	0	342200	342200	2024-11-26
1423	2021	0	342200	342200	2024-11-26
1435	2023	0	88300	88300	2024-11-26
1435	2022	0	88300	88300	2024-11-26
1435	2021	0	88300	88300	2024-11-26
1436	2023	0	57100	57100	2024-11-26
1436	2022	0	57100	57100	2024-11-26
1436	2021	0	57100	57100	2024-11-26
1437	2023	0	183500	183500	2024-11-26
1437	2022	0	183500	183500	2024-11-26
1437	2021	0	183500	183500	2024-11-26
1438	2023	0	177200	177200	2024-11-26
1438	2022	0	177200	177200	2024-11-26
1438	2021	0	177200	177200	2024-11-26
1439	2023	0	85000	85000	2024-11-26
1439	2022	0	85000	85000	2024-11-26
1439	2021	0	85000	85000	2024-11-26
1440	2023	0	404400	404400	2024-11-26
1440	2022	0	404400	404400	2024-11-26
1440	2021	0	404400	404400	2024-11-26
1441	2023	0	7500	7500	2024-11-26
1441	2022	0	7500	7500	2024-11-26
1441	2021	0	7500	7500	2024-11-26
1442	2023	0	10900	10900	2024-11-26
1442	2022	0	10900	10900	2024-11-26
1442	2021	0	10900	10900	2024-11-26
1443	2023	0	589400	589400	2024-11-26
1443	2022	0	589400	589400	2024-11-26
1443	2021	0	589400	589400	2024-11-26
1446	2023	0	630500	630500	2024-11-26
1446	2022	0	630500	630500	2024-11-26
1446	2021	0	630500	630500	2024-11-26
1447	2023	200	269800	270000	2024-11-26
1447	2022	200	269800	270000	2024-11-26
1447	2021	200	269800	270000	2024-11-26
1448	2023	0	282000	282000	2024-11-26
1448	2022	0	282000	282000	2024-11-26
1448	2021	0	282000	282000	2024-11-26
1449	2023	60900	274900	335800	2024-11-26
1449	2022	60700	274900	335600	2024-11-26
1449	2021	60700	274900	335600	2024-11-26
1450	2023	20000	73200	93200	2024-11-26
1450	2022	18900	73200	92100	2024-11-26
1450	2021	18900	73200	92100	2024-11-26
1451	2023	110600	145500	256100	2024-11-26
1451	2022	109100	145500	254600	2024-11-26
1451	2021	109100	145500	254600	2024-11-26
1455	2023	224900	230900	455800	2024-11-26
1455	2022	224900	230900	455800	2024-11-26
1455	2021	219200	230900	450100	2024-11-26
1456	2023	16800	173700	190500	2024-11-26
1456	2022	18300	173700	192000	2024-11-26
1456	2021	34800	173700	208500	2024-11-26
1457	2023	123900	159100	283000	2024-11-26
1457	2022	122000	159100	281100	2024-11-26
1457	2021	122000	159100	281100	2024-11-26
1462	2023	301600	439000	740600	2024-11-26
1462	2022	316800	439000	755800	2024-11-26
1462	2021	316800	439000	755800	2024-11-26
1464	2023	0	138700	138700	2024-11-26
1464	2022	0	138700	138700	2024-11-26
1464	2021	0	138700	138700	2024-11-26
1466	2023	0	368800	368800	2024-11-26
1466	2022	0	368800	368800	2024-11-26
1466	2021	0	368800	368800	2024-11-26
1468	2023	281600	366800	648400	2024-11-26
1468	2022	280800	366800	647600	2024-11-26
1468	2021	280800	366800	647600	2024-11-26
1469	2023	0	75600	75600	2024-11-26
1469	2022	0	75600	75600	2024-11-26
1469	2021	0	75600	75600	2024-11-26
1471	2023	12900	165800	178700	2024-11-26
1471	2022	13000	165800	178800	2024-11-26
1471	2021	13000	165800	178800	2024-11-26
1472	2023	59200	236400	295600	2024-11-26
1472	2022	56000	236400	292400	2024-11-26
1472	2021	51300	236400	287700	2024-11-26
1473	2023	167300	320800	488100	2024-11-26
1473	2022	163200	320800	484000	2024-11-26
1473	2021	163200	320800	484000	2024-11-26
1475	2023	72800	275600	348400	2024-11-26
1475	2022	64200	275600	339800	2024-11-26
1475	2021	32700	275600	308300	2024-11-26
1477	2023	94400	139000	233400	2024-11-26
1477	2022	94400	139000	233400	2024-11-26
1477	2021	95100	139000	234100	2024-11-26
1484	2023	114700	166100	280800	2024-11-26
1484	2022	105200	166100	271300	2024-11-26
1484	2021	105200	166100	271300	2024-11-26
1485	2023	152700	201200	353900	2024-11-26
1485	2022	152700	201200	353900	2024-11-26
1485	2021	152700	201200	353900	2024-11-26
1486	2023	276300	350100	626400	2024-11-26
1486	2022	270400	350100	620500	2024-11-26
1486	2021	270400	350100	620500	2024-11-26
1488	2023	0	332900	332900	2024-11-26
1488	2022	0	332900	332900	2024-11-26
1488	2021	0	332900	332900	2024-11-26
1489	2023	0	459000	459000	2024-11-26
1489	2022	0	459000	459000	2024-11-26
1489	2021	0	459000	459000	2024-11-26
100000	2023	765900	240800	1006700	2024-11-26
100000	2022	765900	240800	1006700	2024-11-26
100000	2021	765900	240800	1006700	2024-11-26
100021	2023	1128800	520300	1649100	2024-11-26
100021	2022	1128800	520300	1649100	2024-11-26
100021	2021	1128800	520300	1649100	2024-11-26
100041	2023	0	338400	338400	2024-11-26
100041	2022	0	338400	338400	2024-11-26
100041	2021	0	338400	338400	2024-11-26
100103	2023	234700	229200	463900	2024-11-26
100103	2022	234700	229200	463900	2024-11-26
100103	2021	234700	229200	463900	2024-11-26
100122	2023	386900	280400	667300	2024-11-26
100122	2022	386900	280400	667300	2024-11-26
100122	2021	386900	280400	667300	2024-11-26
100142	2023	217500	0	217500	2024-11-26
100142	2022	217500	0	217500	2024-11-26
100142	2021	217500	0	217500	2024-11-26
100162	2023	217500	0	217500	2024-11-26
100162	2022	217500	0	217500	2024-11-26
100162	2021	217500	0	217500	2024-11-26
100163	2023	251600	0	251600	2024-11-26
100163	2022	251600	0	251600	2024-11-26
100163	2021	251600	0	251600	2024-11-26
100164	2023	244700	0	244700	2024-11-26
100164	2022	244700	0	244700	2024-11-26
100164	2021	244700	0	244700	2024-11-26
100182	2023	377100	0	377100	2024-11-26
100182	2022	377100	0	377100	2024-11-26
100182	2021	377100	0	377100	2024-11-26
100184	2023	349600	0	349600	2024-11-26
100184	2022	349600	0	349600	2024-11-26
100184	2021	349600	0	349600	2024-11-26
100202	2023	0	848400	848400	2024-11-26
100202	2022	0	848400	848400	2024-11-26
100202	2021	0	848400	848400	2024-11-26
100243	2023	478200	229900	708100	2024-11-26
100243	2022	478200	229900	708100	2024-11-26
100243	2021	478200	229900	708100	2024-11-26
100262	2023	841700	257900	1099600	2024-11-26
100262	2022	826700	257900	1084600	2024-11-26
100262	2021	826700	257900	1084600	2024-11-26
100263	2023	609800	202300	812100	2024-11-26
100263	2022	609800	202300	812100	2024-11-26
100263	2021	609800	202300	812100	2024-11-26
100264	2023	0	208200	208200	2024-11-26
100264	2022	0	208200	208200	2024-11-26
100264	2021	0	208200	208200	2024-11-26
100265	2023	431900	203100	635000	2024-11-26
100265	2022	431900	203100	635000	2024-11-26
100265	2021	431900	203100	635000	2024-11-26
100282	2023	557500	190100	747600	2024-11-26
100282	2022	545900	190100	736000	2024-11-26
100282	2021	545900	190100	736000	2024-11-26
100302	2023	263600	206300	469900	2024-11-26
100302	2022	263600	206300	469900	2024-11-26
100302	2021	263600	206300	469900	2024-11-26
100322	2023	0	77200	77200	2024-11-26
100322	2022	0	77200	77200	2024-11-26
100322	2021	0	77200	77200	2024-11-26
100361	2023	0	83150	83150	2024-11-26
100361	2022	0	83150	83150	2024-11-26
100361	2021	0	83150	83150	2024-11-26
100401	2023	0	315200	315200	2024-11-26
100401	2022	0	315200	315200	2024-11-26
100401	2021	0	315200	315200	2024-11-26
100422	2023	451200	0	451200	2024-11-26
100422	2022	451200	0	451200	2024-11-26
100422	2021	451200	0	451200	2024-11-26
100442	2023	387700	0	387700	2024-11-26
100442	2022	387700	0	387700	2024-11-26
100442	2021	387700	0	387700	2024-11-26
100462	2023	204700	0	204700	2024-11-26
100462	2022	204700	0	204700	2024-11-26
100462	2021	204700	0	204700	2024-11-26
100463	2023	398200	0	398200	2024-11-26
100463	2022	398200	0	398200	2024-11-26
100463	2021	398200	0	398200	2024-11-26
100482	2023	212900	0	212900	2024-11-26
100482	2022	212900	0	212900	2024-11-26
100482	2021	212900	0	212900	2024-11-26
100502	2023	421200	0	421200	2024-11-26
100502	2022	421200	0	421200	2024-11-26
100502	2021	421200	0	421200	2024-11-26
100503	2023	261900	0	261900	2024-11-26
100503	2022	261900	0	261900	2024-11-26
100503	2021	261900	0	261900	2024-11-26
100522	2023	184400	0	184400	2024-11-26
100522	2022	184400	0	184400	2024-11-26
100522	2021	184400	0	184400	2024-11-26
100523	2023	332100	0	332100	2024-11-26
100523	2022	332100	0	332100	2024-11-26
100523	2021	332100	0	332100	2024-11-26
100542	2023	473800	0	473800	2024-11-26
100542	2022	473800	0	473800	2024-11-26
100542	2021	473800	0	473800	2024-11-26
100543	2023	543400	0	543400	2024-11-26
100543	2022	543400	0	543400	2024-11-26
100543	2021	543400	0	543400	2024-11-26
100562	2023	427400	0	427400	2024-11-26
100562	2022	427400	0	427400	2024-11-26
100562	2021	427400	0	427400	2024-11-26
100563	2023	340300	0	340300	2024-11-26
100563	2022	340300	0	340300	2024-11-26
100563	2021	340300	0	340300	2024-11-26
100582	2023	385200	0	385200	2024-11-26
100582	2022	385200	0	385200	2024-11-26
100582	2021	385200	0	385200	2024-11-26
100583	2023	1848200	0	1848200	2024-11-26
100583	2022	1848200	0	1848200	2024-11-26
100583	2021	1848200	0	1848200	2024-11-26
100602	2023	0	92900	92900	2024-11-26
100602	2022	0	92900	92900	2024-11-26
100602	2021	0	92900	92900	2024-11-26
100622	2023	0	54500	54500	2024-11-26
100622	2022	0	54500	54500	2024-11-26
100622	2021	0	54500	54500	2024-11-26
100642	2023	0	33000	33000	2024-11-26
100642	2022	0	33000	33000	2024-11-26
100642	2021	0	33000	33000	2024-11-26
100662	2023	0	354300	354300	2024-11-26
100662	2022	0	354300	354300	2024-11-26
100662	2021	0	354300	354300	2024-11-26
100722	2023	374200	176700	550900	2024-11-26
100722	2022	374200	176700	550900	2024-11-26
100722	2021	359600	176700	536300	2024-11-26
100742	2023	674200	317100	991300	2024-11-26
100742	2022	674200	317100	991300	2024-11-26
100742	2021	674200	317100	991300	2024-11-26
100822	2023	147600	709000	856600	2024-11-26
100822	2022	147600	633900	781500	2024-11-26
100822	2021	147600	633900	781500	2024-11-26
100863	2023	162900	104400	267300	2024-11-26
100863	2022	162900	104400	267300	2024-11-26
100863	2021	162900	104400	267300	2024-11-26
101082	2023	0	179500	179500	2024-11-26
101082	2022	0	179500	179500	2024-11-26
101082	2021	0	179500	179500	2024-11-26
101143	2023	531300	268600	799900	2024-11-26
101143	2022	531300	268600	799900	2024-11-26
101143	2021	588800	295700	884500	2024-11-26
101162	2023	273300	253100	526400	2024-11-26
101162	2022	273300	253100	526400	2024-11-26
101162	2021	273300	253100	526400	2024-11-26
101182	2023	457000	332800	789800	2024-11-26
101182	2022	457000	332800	789800	2024-11-26
101182	2021	457000	332800	789800	2024-11-26
101183	2023	0	65400	65400	2024-11-26
101183	2022	0	65400	65400	2024-11-26
101183	2021	0	65400	65400	2024-11-26
101202	2023	0	231200	231200	2024-11-26
101202	2022	0	231200	231200	2024-11-26
101202	2021	0	231200	231200	2024-11-26
101203	2023	0	244300	244300	2024-11-26
101203	2022	0	244300	244300	2024-11-26
101203	2021	0	244300	244300	2024-11-26
101204	2023	0	206800	206800	2024-11-26
101204	2022	0	206800	206800	2024-11-26
101204	2021	0	206800	206800	2024-11-26
101205	2023	0	213100	213100	2024-11-26
101205	2022	0	213100	213100	2024-11-26
101205	2021	0	213100	213100	2024-11-26
101224	2023	521700	249600	771300	2024-11-26
101224	2022	521700	249600	771300	2024-11-26
101224	2021	484500	249600	734100	2024-11-26
101242	2023	660000	249300	909300	2024-11-26
101242	2022	660000	249300	909300	2024-11-26
101242	2021	660000	249300	909300	2024-11-26
101243	2023	621200	221300	842500	2024-11-26
101243	2022	621200	221300	842500	2024-11-26
101243	2021	621200	221300	842500	2024-11-26
101262	2023	408800	243800	652600	2024-11-26
101262	2022	408800	243800	652600	2024-11-26
101262	2021	405400	243800	649200	2024-11-26
101282	2023	384200	458200	842400	2024-11-26
101282	2022	384200	458200	842400	2024-11-26
101282	2021	384200	458200	842400	2024-11-26
101325	2023	666300	454300	1120600	2024-11-26
101325	2022	628800	454300	1083100	2024-11-26
101325	2021	628800	454300	1083100	2024-11-26
101342	2023	812300	754500	1566800	2024-11-26
101342	2022	812300	754500	1566800	2024-11-26
101342	2021	810900	976100	1787000	2024-11-26
101362	2023	444400	258900	703300	2024-11-26
101362	2022	444400	258900	703300	2024-11-26
101362	2021	516900	258900	775800	2024-11-26
101382	2023	244600	228800	473400	2024-11-26
101382	2022	244600	228800	473400	2024-11-26
101382	2021	244400	228800	473200	2024-11-26
101442	2023	3500	400400	403900	2024-11-26
101442	2022	3500	400400	403900	2024-11-26
101442	2021	3500	400400	403900	2024-11-26
101462	2023	926800	191100	1117900	2024-11-26
101462	2022	926800	191100	1117900	2024-11-26
101462	2021	926800	191100	1117900	2024-11-26
101483	2023	200	144400	144600	2024-11-26
101483	2022	200	144400	144600	2024-11-26
101483	2021	200	144400	144600	2024-11-26
101502	2023	0	13400	13400	2024-11-26
101502	2022	0	13400	13400	2024-11-26
101502	2021	0	13400	13400	2024-11-26
101523	2023	319000	277400	596400	2024-11-26
101523	2022	319000	277400	596400	2024-11-26
101523	2021	319000	277400	596400	2024-11-26
101542	2023	203700	1088400	1292100	2024-11-26
101542	2022	203700	1088400	1292100	2024-11-26
101542	2021	203700	1088400	1292100	2024-11-26
101562	2023	900	379100	380000	2024-11-26
101562	2022	900	379100	380000	2024-11-26
101562	2021	900	379100	380000	2024-11-26
101582	2023	0	118800	118800	2024-11-26
101582	2022	0	118800	118800	2024-11-26
101582	2021	0	118800	118800	2024-11-26
101602	2023	243200	0	243200	2024-11-26
101602	2022	243200	0	243200	2024-11-26
101602	2021	243200	0	243200	2024-11-26
101622	2023	365500	174600	540100	2024-11-26
101622	2022	344800	174600	519400	2024-11-26
101622	2021	334300	174600	508900	2024-11-26
101642	2023	281900	144800	426700	2024-11-26
101642	2022	281900	144800	426700	2024-11-26
101642	2021	281900	144800	426700	2024-11-26
102644	2023	6300	141500	147800	2024-11-26
102644	2022	6300	141500	147800	2024-11-26
102644	2021	6300	141500	147800	2024-11-26
102691	2023	793000	474000	1267000	2024-11-26
102691	2022	791100	474000	1265100	2024-11-26
102691	2021	791100	474000	1265100	2024-11-26
102692	2023	645600	228300	873900	2024-11-26
102692	2022	645300	228300	873600	2024-11-26
102692	2021	645300	228300	873600	2024-11-26
102712	2023	11100	246900	258000	2024-11-26
102712	2022	11100	246900	258000	2024-11-26
102712	2021	11100	246900	258000	2024-11-26
102732	2023	36300	69300	105600	2024-11-26
102732	2022	36300	69300	105600	2024-11-26
102732	2021	36300	69300	105600	2024-11-26
102736	2023	425900	267000	692900	2024-11-26
102736	2022	425900	267000	692900	2024-11-26
102736	2021	425900	267000	692900	2024-11-26
102737	2023	672900	368500	1041400	2024-11-26
102737	2022	672900	368500	1041400	2024-11-26
102737	2021	672900	368500	1041400	2024-11-26
102759	2023	0	20100	20100	2024-11-26
102759	2022	0	20100	20100	2024-11-26
102759	2021	0	20100	20100	2024-11-26
102763	2023	0	324900	324900	2024-11-26
102763	2022	0	324900	324900	2024-11-26
102763	2021	0	324900	324900	2024-11-26
102766	2023	205000	174300	379300	2024-11-26
102766	2022	171800	174300	346100	2024-11-26
102766	2021	171800	174300	346100	2024-11-26
102768	2023	0	109300	109300	2024-11-26
102768	2022	0	109300	109300	2024-11-26
102768	2021	0	109300	109300	2024-11-26
102770	2023	692600	356200	1048800	2024-11-26
102770	2022	632600	356200	988800	2024-11-26
102770	2021	632600	356200	988800	2024-11-26
102771	2023	155400	136800	292200	2024-11-26
102771	2022	155400	136800	292200	2024-11-26
102771	2021	155400	136800	292200	2024-11-26
102772	2023	0	519500	519500	2024-11-26
102772	2022	0	519500	519500	2024-11-26
102772	2021	0	519500	519500	2024-11-26
102814	2023	49000	342900	391900	2024-11-26
102814	2022	49000	342900	391900	2024-11-26
102814	2021	49000	342900	391900	2024-11-26
102815	2023	0	126900	126900	2024-11-26
102815	2022	0	126900	126900	2024-11-26
102815	2021	0	126900	126900	2024-11-26
102834	2023	892800	522500	1415300	2024-11-26
102834	2022	860200	522500	1382700	2024-11-26
102834	2021	860200	522500	1382700	2024-11-26
102854	2023	67300	91400	158700	2024-11-26
102854	2022	67300	91400	158700	2024-11-26
102854	2021	67300	91400	158700	2024-11-26
102874	2023	0	207500	207500	2024-11-26
102874	2022	0	207500	207500	2024-11-26
102874	2021	0	207500	207500	2024-11-26
102875	2023	0	848300	848300	2024-11-26
102875	2022	0	848300	848300	2024-11-26
102875	2021	0	848300	848300	2024-11-26
102876	2023	0	327900	327900	2024-11-26
102876	2022	0	327900	327900	2024-11-26
102876	2021	0	327900	327900	2024-11-26
102896	2023	215600	215000	430600	2024-11-26
102896	2022	0	206700	206700	2024-11-26
102896	2021	0	206700	206700	2024-11-26
102897	2023	72500	280300	352800	2024-11-26
102897	2022	72500	280300	352800	2024-11-26
102897	2021	72500	280300	352800	2024-11-26
102916	2023	0	294700	294700	2024-11-26
102916	2022	0	294700	294700	2024-11-26
102916	2021	0	294700	294700	2024-11-26
102937	2023	5100	0	5100	2024-11-26
102937	2022	5700	0	5700	2024-11-26
102937	2021	6000	0	6000	2024-11-26
102956	2023	0	237100	237100	2024-11-26
102956	2022	0	237100	237100	2024-11-26
102956	2021	0	237100	237100	2024-11-26
102976	2023	37100	465700	502800	2024-11-26
102976	2022	37100	465700	502800	2024-11-26
102976	2021	37100	465700	502800	2024-11-26
102996	2023	0	443800	443800	2024-11-26
102996	2022	0	443800	443800	2024-11-26
102996	2021	0	443800	443800	2024-11-26
103016	2023	34800	299900	334700	2024-11-26
103016	2022	34800	299900	334700	2024-11-26
103016	2021	34800	299900	334700	2024-11-26
103036	2023	0	369500	369500	2024-11-26
103036	2022	0	369500	369500	2024-11-26
103036	2021	0	369500	369500	2024-11-26
103057	2023	327800	330000	657800	2024-11-26
103057	2022	327800	330000	657800	2024-11-26
103057	2021	327800	330000	657800	2024-11-26
103079	2023	0	218500	218500	2024-11-26
103079	2022	0	218500	218500	2024-11-26
103079	2021	0	218500	218500	2024-11-26
103097	2023	0	49900	49900	2024-11-26
103097	2022	0	49900	49900	2024-11-26
103097	2021	0	49900	49900	2024-11-26
103117	2023	37000	44500	81500	2024-11-26
103117	2022	37000	44500	81500	2024-11-26
103117	2021	37000	44500	81500	2024-11-26
103137	2023	50000	0	50000	2024-11-26
103137	2022	50000	0	50000	2024-11-26
103137	2021	50000	0	50000	2024-11-26
103157	2023	0	218000	218000	2024-11-26
103157	2022	0	218000	218000	2024-11-26
103157	2021	0	218000	218000	2024-11-26
103178	2023	33600	88000	121600	2024-11-26
103178	2022	33600	88000	121600	2024-11-26
103178	2021	33600	88000	121600	2024-11-26
103197	2023	227700	0	227700	2024-11-26
103197	2022	60000	0	60000	2024-11-26
103197	2021	60000	0	60000	2024-11-26
103218	2023	236500	0	236500	2024-11-26
103218	2022	401300	0	401300	2024-11-26
103218	2021	415200	0	415200	2024-11-26
103220	2023	0	1500	1500	2024-11-26
103220	2022	0	1500	1500	2024-11-26
103222	2023	0	223800	223800	2024-11-26
103222	2022	0	223800	223800	2024-11-26
103224	2023	251200	0	251200	2024-11-26
103224	2022	350700	0	350700	2024-11-26
103225	2023	63700	0	63700	2024-11-26
103225	2022	148500	0	148500	2024-11-26
103226	2023	108500	0	108500	2024-11-26
103226	2022	175000	0	175000	2024-11-26
103227	2023	79200	0	79200	2024-11-26
103227	2022	144800	0	144800	2024-11-26
103228	2023	73200	0	73200	2024-11-26
103228	2022	138900	0	138900	2024-11-26
103229	2023	72500	0	72500	2024-11-26
103229	2022	138000	0	138000	2024-11-26
103230	2023	85500	0	85500	2024-11-26
103230	2022	152100	0	152100	2024-11-26
103233	2023	74900	0	74900	2024-11-26
103233	2022	141100	0	141100	2024-11-26
103237	2023	74900	0	74900	2024-11-26
103237	2022	141000	0	141000	2024-11-26
103238	2023	72800	0	72800	2024-11-26
103238	2022	131100	0	131100	2024-11-26
103239	2023	78800	0	78800	2024-11-26
103239	2022	146200	0	146200	2024-11-26
103240	2023	79700	0	79700	2024-11-26
103240	2022	147300	0	147300	2024-11-26
103242	2023	72700	0	72700	2024-11-26
103242	2022	143100	0	143100	2024-11-26
103243	2023	78200	0	78200	2024-11-26
103243	2022	145400	0	145400	2024-11-26
103244	2023	74600	0	74600	2024-11-26
103244	2022	140800	0	140800	2024-11-26
103245	2023	90300	0	90300	2024-11-26
103245	2022	161100	0	161100	2024-11-26
103246	2023	73900	0	73900	2024-11-26
103246	2022	139800	0	139800	2024-11-26
103247	2023	73900	0	73900	2024-11-26
103247	2022	139800	0	139800	2024-11-26
103248	2023	86300	0	86300	2024-11-26
103248	2022	155900	0	155900	2024-11-26
103249	2023	75800	0	75800	2024-11-26
103249	2022	141600	0	141600	2024-11-26
103250	2023	88600	0	88600	2024-11-26
103250	2022	158900	0	158900	2024-11-26
103251	2023	31300	0	31300	2024-11-26
103251	2022	144800	0	144800	2024-11-26
103252	2023	102100	140400	242500	2024-11-26
103253	2023	0	12400	12400	2024-11-26
103254	2023	33800	154800	188600	2024-11-26
103255	2023	0	151400	151400	2024-11-26
103257	2023	0	137900	137900	2024-11-26
103258	No Data for PID				2024-11-26
103259	No Data for PID				2024-11-26
103260	No Data for PID				2024-11-26
103261	No Data for PID				2024-11-26
103262	No Data for PID				2024-11-26
