PID	App. Year	Improvements	Land	Total	CollectedOn
1364	2025	0	221800	221800	2024-12-04
1364	2023	0	221800	221800	2024-12-04
1364	2022	0	221800	221800	2024-12-04
1365	2025	0	29900	29900	2024-12-04
1365	2023	0	29900	29900	2024-12-04
1365	2022	0	29900	29900	2024-12-04
1366	2025	0	208500	208500	2024-12-04
1366	2023	0	208500	208500	2024-12-04
1366	2022	0	208500	208500	2024-12-04
1367	2025	1900	207700	209600	2024-12-04
1367	2023	1900	207700	209600	2024-12-04
1367	2022	1900	207700	209600	2024-12-04
1373	2025	969500	628900	1598400	2024-12-04
1373	2023	969500	628900	1598400	2024-12-04
1373	2022	970800	628900	1599700	2024-12-04
1374	2025	308300	225400	533700	2024-12-04
1374	2023	271300	225400	496700	2024-12-04
1374	2022	271300	225400	496700	2024-12-04
1375	2025	1454000	1846700	3300700	2024-12-04
1375	2023	1454000	1846700	3300700	2024-12-04
1375	2022	1454000	1846700	3300700	2024-12-04
1379	2025	0	144500	144500	2024-12-04
1379	2023	0	144500	144500	2024-12-04
1379	2022	0	144500	144500	2024-12-04
1382	2025	630500	345400	975900	2024-12-04
1382	2023	630500	345400	975900	2024-12-04
1382	2022	613200	345400	958600	2024-12-04
1384	2025	644500	589900	1234400	2024-12-04
1384	2023	644500	589900	1234400	2024-12-04
1384	2022	633900	589900	1223800	2024-12-04
1385	2025	485800	282700	768500	2024-12-04
1385	2023	485800	282700	768500	2024-12-04
1385	2022	485800	282700	768500	2024-12-04
1386	2025	800900	729700	1530600	2024-12-04
1386	2023	800900	729700	1530600	2024-12-04
1386	2022	800900	729700	1530600	2024-12-04
1387	2025	0	356000	356000	2024-12-04
1387	2023	0	356000	356000	2024-12-04
1387	2022	0	356000	356000	2024-12-04
1388	2025	0	264000	264000	2024-12-04
1388	2023	0	264000	264000	2024-12-04
1388	2022	0	264000	264000	2024-12-04
1389	2025	159400	199100	358500	2024-12-04
1389	2023	159400	206300	365700	2024-12-04
1389	2022	159400	206300	365700	2024-12-04
1394	2025	0	166300	166300	2024-12-04
1394	2023	0	166300	166300	2024-12-04
1394	2022	0	166300	166300	2024-12-04
1399	2025	0	61600	61600	2024-12-04
1399	2023	0	61600	61600	2024-12-04
1399	2022	0	61600	61600	2024-12-04
1400	2025	0	93700	93700	2024-12-04
1400	2023	0	93700	93700	2024-12-04
1400	2022	0	93700	93700	2024-12-04
1401	2025	0	49300	49300	2024-12-04
1401	2023	0	49300	49300	2024-12-04
1401	2022	0	49300	49300	2024-12-04
1402	2025	0	305600	305600	2024-12-04
1402	2023	0	305600	305600	2024-12-04
1402	2022	0	305600	305600	2024-12-04
1403	2025	0	8500	8500	2024-12-04
1403	2023	0	8500	8500	2024-12-04
1403	2022	0	8500	8500	2024-12-04
1406	2025	694100	684800	1378900	2024-12-04
1406	2023	694100	684800	1378900	2024-12-04
1406	2022	703700	684800	1388500	2024-12-04
1410	2025	165400	192800	358200	2024-12-04
1410	2023	165400	192800	358200	2024-12-04
1410	2022	165400	192800	358200	2024-12-04
1412	2025	105000	206900	311900	2024-12-04
1412	2023	105000	206900	311900	2024-12-04
1412	2022	105000	206900	311900	2024-12-04
1413	2025	0	86600	86600	2024-12-04
1413	2023	0	86600	86600	2024-12-04
1413	2022	0	86600	86600	2024-12-04
1417	2025	0	345400	345400	2024-12-04
1417	2023	0	345400	345400	2024-12-04
1417	2022	0	345400	345400	2024-12-04
1423	2025	0	342200	342200	2024-12-04
1423	2023	0	342200	342200	2024-12-04
1423	2022	0	342200	342200	2024-12-04
1435	2025	0	88300	88300	2024-12-04
1435	2023	0	88300	88300	2024-12-04
1435	2022	0	88300	88300	2024-12-04
1436	2025	0	57100	57100	2024-12-04
1436	2023	0	57100	57100	2024-12-04
1436	2022	0	57100	57100	2024-12-04
1437	2025	0	183500	183500	2024-12-04
1437	2023	0	183500	183500	2024-12-04
1437	2022	0	183500	183500	2024-12-04
1438	2025	0	177200	177200	2024-12-04
1438	2023	0	177200	177200	2024-12-04
1438	2022	0	177200	177200	2024-12-04
1439	2025	0	85000	85000	2024-12-04
1439	2023	0	85000	85000	2024-12-04
1439	2022	0	85000	85000	2024-12-04
1440	2025	0	404400	404400	2024-12-04
1440	2023	0	404400	404400	2024-12-04
1440	2022	0	404400	404400	2024-12-04
1441	2025	0	7500	7500	2024-12-04
1441	2023	0	7500	7500	2024-12-04
1441	2022	0	7500	7500	2024-12-04
1442	2025	0	10900	10900	2024-12-04
1442	2023	0	10900	10900	2024-12-04
1442	2022	0	10900	10900	2024-12-04
1443	2025	0	589400	589400	2024-12-04
1443	2023	0	589400	589400	2024-12-04
1443	2022	0	589400	589400	2024-12-04
1446	2025	0	630500	630500	2024-12-04
1446	2023	0	630500	630500	2024-12-04
1446	2022	0	630500	630500	2024-12-04
1447	2025	200	269800	270000	2024-12-04
1447	2023	200	269800	270000	2024-12-04
1447	2022	200	269800	270000	2024-12-04
1448	2025	0	282000	282000	2024-12-04
1448	2023	0	282000	282000	2024-12-04
1448	2022	0	282000	282000	2024-12-04
1449	2025	60900	274900	335800	2024-12-04
1449	2023	60900	274900	335800	2024-12-04
1449	2022	60700	274900	335600	2024-12-04
1450	2025	20000	73200	93200	2024-12-04
1450	2023	20000	73200	93200	2024-12-04
1450	2022	18900	73200	92100	2024-12-04
1451	2025	110600	145500	256100	2024-12-04
1451	2023	110600	145500	256100	2024-12-04
1451	2022	109100	145500	254600	2024-12-04
1455	2025	224900	230900	455800	2024-12-04
1455	2023	224900	230900	455800	2024-12-04
1455	2022	224900	230900	455800	2024-12-04
1456	2025	16800	173700	190500	2024-12-04
1456	2023	16800	173700	190500	2024-12-04
1456	2022	18300	173700	192000	2024-12-04
1457	2025	123900	159100	283000	2024-12-04
1457	2023	123900	159100	283000	2024-12-04
1457	2022	122000	159100	281100	2024-12-04
1462	2025	301600	439000	740600	2024-12-04
1462	2023	301600	439000	740600	2024-12-04
1462	2022	316800	439000	755800	2024-12-04
1464	2025	0	138700	138700	2024-12-04
1464	2023	0	138700	138700	2024-12-04
1464	2022	0	138700	138700	2024-12-04
1466	2025	0	368800	368800	2024-12-04
1466	2023	0	368800	368800	2024-12-04
1466	2022	0	368800	368800	2024-12-04
1468	2025	281600	366800	648400	2024-12-04
1468	2023	281600	366800	648400	2024-12-04
1468	2022	280800	366800	647600	2024-12-04
1469	2025	0	75600	75600	2024-12-04
1469	2023	0	75600	75600	2024-12-04
1469	2022	0	75600	75600	2024-12-04
1471	2025	12900	165800	178700	2024-12-04
1471	2023	12900	165800	178700	2024-12-04
1471	2022	13000	165800	178800	2024-12-04
1472	2025	59200	236400	295600	2024-12-04
1472	2023	59200	236400	295600	2024-12-04
1472	2022	56000	236400	292400	2024-12-04
1473	2025	167300	320800	488100	2024-12-04
1473	2023	167300	320800	488100	2024-12-04
1473	2022	163200	320800	484000	2024-12-04
1475	2025	72800	275600	348400	2024-12-04
1475	2023	72800	275600	348400	2024-12-04
1475	2022	64200	275600	339800	2024-12-04
1477	2025	94400	139000	233400	2024-12-04
1477	2023	94400	139000	233400	2024-12-04
1477	2022	94400	139000	233400	2024-12-04
1484	2025	114700	166100	280800	2024-12-04
1484	2023	114700	166100	280800	2024-12-04
1484	2022	105200	166100	271300	2024-12-04
1485	2025	152700	201200	353900	2024-12-04
1485	2023	152700	201200	353900	2024-12-04
1485	2022	152700	201200	353900	2024-12-04
1486	2025	276300	350100	626400	2024-12-04
1486	2023	276300	350100	626400	2024-12-04
1486	2022	270400	350100	620500	2024-12-04
1488	2025	0	332900	332900	2024-12-04
1488	2023	0	332900	332900	2024-12-04
1488	2022	0	332900	332900	2024-12-04
1489	2025	0	459000	459000	2024-12-04
1489	2023	0	459000	459000	2024-12-04
1489	2022	0	459000	459000	2024-12-04
100000	2025	765900	240800	1006700	2024-12-04
100000	2023	765900	240800	1006700	2024-12-04
100000	2022	765900	240800	1006700	2024-12-04
100021	2025	1143000	520300	1663300	2024-12-04
100021	2023	1128800	520300	1649100	2024-12-04
100021	2022	1128800	520300	1649100	2024-12-04
100041	2025	0	338400	338400	2024-12-04
100041	2023	0	338400	338400	2024-12-04
100041	2022	0	338400	338400	2024-12-04
100103	2025	234700	229200	463900	2024-12-04
100103	2023	234700	229200	463900	2024-12-04
100103	2022	234700	229200	463900	2024-12-04
100122	2025	386900	280400	667300	2024-12-04
100122	2023	386900	280400	667300	2024-12-04
100122	2022	386900	280400	667300	2024-12-04
100142	2025	217500	0	217500	2024-12-04
100142	2023	217500	0	217500	2024-12-04
100142	2022	217500	0	217500	2024-12-04
100162	2025	217500	0	217500	2024-12-04
100162	2023	217500	0	217500	2024-12-04
100162	2022	217500	0	217500	2024-12-04
100163	2025	251600	0	251600	2024-12-04
100163	2023	251600	0	251600	2024-12-04
100163	2022	251600	0	251600	2024-12-04
100164	2025	244700	0	244700	2024-12-04
100164	2023	244700	0	244700	2024-12-04
100164	2022	244700	0	244700	2024-12-04
100182	2025	377100	0	377100	2024-12-04
100182	2023	377100	0	377100	2024-12-04
100182	2022	377100	0	377100	2024-12-04
100184	2025	349600	0	349600	2024-12-04
100184	2023	349600	0	349600	2024-12-04
100184	2022	349600	0	349600	2024-12-04
100202	2025	0	848400	848400	2024-12-04
100202	2023	0	848400	848400	2024-12-04
100202	2022	0	848400	848400	2024-12-04
100243	2025	478200	229900	708100	2024-12-04
100243	2023	478200	229900	708100	2024-12-04
100243	2022	478200	229900	708100	2024-12-04
100262	2025	841700	257900	1099600	2024-12-04
100262	2023	841700	257900	1099600	2024-12-04
100262	2022	826700	257900	1084600	2024-12-04
100263	2025	629900	202300	832200	2024-12-04
100263	2023	609800	202300	812100	2024-12-04
100263	2022	609800	202300	812100	2024-12-04
100264	2025	0	208200	208200	2024-12-04
100264	2023	0	208200	208200	2024-12-04
100264	2022	0	208200	208200	2024-12-04
100265	2025	431900	203100	635000	2024-12-04
100265	2023	431900	203100	635000	2024-12-04
100265	2022	431900	203100	635000	2024-12-04
100282	2025	599400	190100	789500	2024-12-04
100282	2023	557500	190100	747600	2024-12-04
100282	2022	545900	190100	736000	2024-12-04
100302	2025	263600	206300	469900	2024-12-04
100302	2023	263600	206300	469900	2024-12-04
100302	2022	263600	206300	469900	2024-12-04
100322	2025	0	77200	77200	2024-12-04
100322	2023	0	77200	77200	2024-12-04
100322	2022	0	77200	77200	2024-12-04
100361	2025	0	83150	83150	2024-12-04
100361	2023	0	83150	83150	2024-12-04
100361	2022	0	83150	83150	2024-12-04
100401	2025	0	315200	315200	2024-12-04
100401	2023	0	315200	315200	2024-12-04
100401	2022	0	315200	315200	2024-12-04
100422	2025	451200	0	451200	2024-12-04
100422	2023	451200	0	451200	2024-12-04
100422	2022	451200	0	451200	2024-12-04
100442	2025	387700	0	387700	2024-12-04
100442	2023	387700	0	387700	2024-12-04
100442	2022	387700	0	387700	2024-12-04
100462	2025	204700	0	204700	2024-12-04
100462	2023	204700	0	204700	2024-12-04
100462	2022	204700	0	204700	2024-12-04
100463	2025	398200	0	398200	2024-12-04
100463	2023	398200	0	398200	2024-12-04
100463	2022	398200	0	398200	2024-12-04
100482	2025	212900	0	212900	2024-12-04
100482	2023	212900	0	212900	2024-12-04
100482	2022	212900	0	212900	2024-12-04
100502	2025	421200	0	421200	2024-12-04
100502	2023	421200	0	421200	2024-12-04
100502	2022	421200	0	421200	2024-12-04
100503	2025	261900	0	261900	2024-12-04
100503	2023	261900	0	261900	2024-12-04
100503	2022	261900	0	261900	2024-12-04
100522	2025	184400	0	184400	2024-12-04
100522	2023	184400	0	184400	2024-12-04
100522	2022	184400	0	184400	2024-12-04
100523	2025	332100	0	332100	2024-12-04
100523	2023	332100	0	332100	2024-12-04
100523	2022	332100	0	332100	2024-12-04
100542	2025	473800	0	473800	2024-12-04
100542	2023	473800	0	473800	2024-12-04
100542	2022	473800	0	473800	2024-12-04
100543	2025	543400	0	543400	2024-12-04
100543	2023	543400	0	543400	2024-12-04
100543	2022	543400	0	543400	2024-12-04
100562	2025	427400	0	427400	2024-12-04
100562	2023	427400	0	427400	2024-12-04
100562	2022	427400	0	427400	2024-12-04
100563	2025	340300	0	340300	2024-12-04
100563	2023	340300	0	340300	2024-12-04
100563	2022	340300	0	340300	2024-12-04
100582	2025	385200	0	385200	2024-12-04
100582	2023	385200	0	385200	2024-12-04
100582	2022	385200	0	385200	2024-12-04
100583	2025	3773000	0	3773000	2024-12-04
100583	2023	1848200	0	1848200	2024-12-04
100583	2022	1848200	0	1848200	2024-12-04
100602	2025	0	92900	92900	2024-12-04
100602	2023	0	92900	92900	2024-12-04
100602	2022	0	92900	92900	2024-12-04
100622	2025	0	54500	54500	2024-12-04
100622	2023	0	54500	54500	2024-12-04
100622	2022	0	54500	54500	2024-12-04
100642	2025	0	33000	33000	2024-12-04
100642	2023	0	33000	33000	2024-12-04
100642	2022	0	33000	33000	2024-12-04
100662	2025	0	354300	354300	2024-12-04
100662	2023	0	354300	354300	2024-12-04
100662	2022	0	354300	354300	2024-12-04
100722	2025	374200	176700	550900	2024-12-04
100722	2023	374200	176700	550900	2024-12-04
100722	2022	374200	176700	550900	2024-12-04
100742	2025	704200	317100	1021300	2024-12-04
100742	2023	674200	317100	991300	2024-12-04
100742	2022	674200	317100	991300	2024-12-04
100822	2025	159600	633500	793100	2024-12-04
100822	2023	147600	709000	856600	2024-12-04
100822	2022	147600	633900	781500	2024-12-04
100863	2025	162900	104400	267300	2024-12-04
100863	2023	162900	104400	267300	2024-12-04
100863	2022	162900	104400	267300	2024-12-04
101082	2025	0	179500	179500	2024-12-04
101082	2023	0	179500	179500	2024-12-04
101082	2022	0	179500	179500	2024-12-04
101143	2025	531300	268600	799900	2024-12-04
101143	2023	531300	268600	799900	2024-12-04
101143	2022	531300	268600	799900	2024-12-04
101162	2025	273300	253100	526400	2024-12-04
101162	2023	273300	253100	526400	2024-12-04
101162	2022	273300	253100	526400	2024-12-04
101182	2025	457000	332800	789800	2024-12-04
101182	2023	457000	332800	789800	2024-12-04
101182	2022	457000	332800	789800	2024-12-04
101183	2025	0	65400	65400	2024-12-04
101183	2023	0	65400	65400	2024-12-04
101183	2022	0	65400	65400	2024-12-04
101202	2025	0	231200	231200	2024-12-04
101202	2023	0	231200	231200	2024-12-04
101202	2022	0	231200	231200	2024-12-04
101203	2025	0	244300	244300	2024-12-04
101203	2023	0	244300	244300	2024-12-04
101203	2022	0	244300	244300	2024-12-04
101204	2025	0	206800	206800	2024-12-04
101204	2023	0	206800	206800	2024-12-04
101204	2022	0	206800	206800	2024-12-04
101205	2025	0	213100	213100	2024-12-04
101205	2023	0	213100	213100	2024-12-04
101205	2022	0	213100	213100	2024-12-04
101224	2025	521700	249600	771300	2024-12-04
101224	2023	521700	249600	771300	2024-12-04
101224	2022	521700	249600	771300	2024-12-04
101242	2025	660000	249300	909300	2024-12-04
101242	2023	660000	249300	909300	2024-12-04
101242	2022	660000	249300	909300	2024-12-04
101243	2025	621200	221300	842500	2024-12-04
101243	2023	621200	221300	842500	2024-12-04
101243	2022	621200	221300	842500	2024-12-04
101262	2025	413400	243800	657200	2024-12-04
101262	2023	408800	243800	652600	2024-12-04
101262	2022	408800	243800	652600	2024-12-04
101282	2025	384200	458200	842400	2024-12-04
101282	2023	384200	458200	842400	2024-12-04
101282	2022	384200	458200	842400	2024-12-04
101325	2025	711400	454300	1165700	2024-12-04
101325	2023	666300	454300	1120600	2024-12-04
101325	2022	628800	454300	1083100	2024-12-04
101342	2025	812300	754500	1566800	2024-12-04
101342	2023	812300	754500	1566800	2024-12-04
101342	2022	812300	754500	1566800	2024-12-04
101362	2025	444400	258900	703300	2024-12-04
101362	2023	444400	258900	703300	2024-12-04
101362	2022	444400	258900	703300	2024-12-04
101382	2025	253400	228800	482200	2024-12-04
101382	2023	244600	228800	473400	2024-12-04
101382	2022	244600	228800	473400	2024-12-04
101442	2025	3500	400400	403900	2024-12-04
101442	2023	3500	400400	403900	2024-12-04
101442	2022	3500	400400	403900	2024-12-04
101462	2025	926800	191100	1117900	2024-12-04
101462	2023	926800	191100	1117900	2024-12-04
101462	2022	926800	191100	1117900	2024-12-04
101483	2025	200	144400	144600	2024-12-04
101483	2023	200	144400	144600	2024-12-04
101483	2022	200	144400	144600	2024-12-04
101502	2025	0	13400	13400	2024-12-04
101502	2023	0	13400	13400	2024-12-04
101502	2022	0	13400	13400	2024-12-04
101523	2025	319000	277400	596400	2024-12-04
101523	2023	319000	277400	596400	2024-12-04
101523	2022	319000	277400	596400	2024-12-04
101542	2025	203700	1088400	1292100	2024-12-04
101542	2023	203700	1088400	1292100	2024-12-04
101542	2022	203700	1088400	1292100	2024-12-04
101562	2025	900	379100	380000	2024-12-04
101562	2023	900	379100	380000	2024-12-04
101562	2022	900	379100	380000	2024-12-04
101582	2025	0	118800	118800	2024-12-04
101582	2023	0	118800	118800	2024-12-04
101582	2022	0	118800	118800	2024-12-04
101602	2025	243200	0	243200	2024-12-04
101602	2023	243200	0	243200	2024-12-04
101602	2022	243200	0	243200	2024-12-04
101622	2025	365500	174600	540100	2024-12-04
101622	2023	365500	174600	540100	2024-12-04
101622	2022	344800	174600	519400	2024-12-04
101642	2025	281900	144800	426700	2024-12-04
101642	2023	281900	144800	426700	2024-12-04
101642	2022	281900	144800	426700	2024-12-04
102644	2025	6300	141500	147800	2024-12-04
102644	2023	6300	141500	147800	2024-12-04
102644	2022	6300	141500	147800	2024-12-04
102691	2025	793000	474000	1267000	2024-12-04
102691	2023	793000	474000	1267000	2024-12-04
102691	2022	791100	474000	1265100	2024-12-04
102692	2025	645600	228300	873900	2024-12-04
102692	2023	645600	228300	873900	2024-12-04
102692	2022	645300	228300	873600	2024-12-04
102712	2025	11100	246900	258000	2024-12-04
102712	2023	11100	246900	258000	2024-12-04
102712	2022	11100	246900	258000	2024-12-04
102732	2025	36300	69300	105600	2024-12-04
102732	2023	36300	69300	105600	2024-12-04
102732	2022	36300	69300	105600	2024-12-04
102736	2025	431400	267000	698400	2024-12-04
102736	2023	425900	267000	692900	2024-12-04
102736	2022	425900	267000	692900	2024-12-04
102737	2025	672900	368500	1041400	2024-12-04
102737	2023	672900	368500	1041400	2024-12-04
102737	2022	672900	368500	1041400	2024-12-04
102759	2025	0	20100	20100	2024-12-04
102759	2023	0	20100	20100	2024-12-04
102759	2022	0	20100	20100	2024-12-04
102763	2025	0	331000	331000	2024-12-04
102763	2023	0	324900	324900	2024-12-04
102763	2022	0	324900	324900	2024-12-04
102766	2025	206700	174300	381000	2024-12-04
102766	2023	205000	174300	379300	2024-12-04
102766	2022	171800	174300	346100	2024-12-04
102768	2025	0	109300	109300	2024-12-04
102768	2023	0	109300	109300	2024-12-04
102768	2022	0	109300	109300	2024-12-04
102770	2025	692600	356200	1048800	2024-12-04
102770	2023	692600	356200	1048800	2024-12-04
102770	2022	632600	356200	988800	2024-12-04
102771	2025	155400	136800	292200	2024-12-04
102771	2023	155400	136800	292200	2024-12-04
102771	2022	155400	136800	292200	2024-12-04
102772	2025	0	519500	519500	2024-12-04
102772	2023	0	519500	519500	2024-12-04
102772	2022	0	519500	519500	2024-12-04
102814	2025	49000	342900	391900	2024-12-04
102814	2023	49000	342900	391900	2024-12-04
102814	2022	49000	342900	391900	2024-12-04
102815	2025	0	126900	126900	2024-12-04
102815	2023	0	126900	126900	2024-12-04
102815	2022	0	126900	126900	2024-12-04
102834	2025	902600	522500	1425100	2024-12-04
102834	2023	892800	522500	1415300	2024-12-04
102834	2022	860200	522500	1382700	2024-12-04
102854	2025	67300	91400	158700	2024-12-04
102854	2023	67300	91400	158700	2024-12-04
102854	2022	67300	91400	158700	2024-12-04
102874	2025	0	207500	207500	2024-12-04
102874	2023	0	207500	207500	2024-12-04
102874	2022	0	207500	207500	2024-12-04
102875	2025	0	848300	848300	2024-12-04
102875	2023	0	848300	848300	2024-12-04
102875	2022	0	848300	848300	2024-12-04
102876	2025	0	327900	327900	2024-12-04
102876	2023	0	327900	327900	2024-12-04
102876	2022	0	327900	327900	2024-12-04
102896	2025	400300	262100	662400	2024-12-04
102896	2023	215600	215000	430600	2024-12-04
102896	2022	0	206700	206700	2024-12-04
102897	2025	72500	280300	352800	2024-12-04
102897	2023	72500	280300	352800	2024-12-04
102897	2022	72500	280300	352800	2024-12-04
102916	2025	0	294700	294700	2024-12-04
102916	2023	0	294700	294700	2024-12-04
102916	2022	0	294700	294700	2024-12-04
102937	2025	5100	0	5100	2024-12-04
102937	2023	5100	0	5100	2024-12-04
102937	2022	5700	0	5700	2024-12-04
102956	2025	0	237100	237100	2024-12-04
102956	2023	0	237100	237100	2024-12-04
102956	2022	0	237100	237100	2024-12-04
102976	2025	37100	465700	502800	2024-12-04
102976	2023	37100	465700	502800	2024-12-04
102976	2022	37100	465700	502800	2024-12-04
102996	2025	0	443800	443800	2024-12-04
102996	2023	0	443800	443800	2024-12-04
102996	2022	0	443800	443800	2024-12-04
103016	2025	34800	299900	334700	2024-12-04
103016	2023	34800	299900	334700	2024-12-04
103016	2022	34800	299900	334700	2024-12-04
103036	2025	0	369500	369500	2024-12-04
103036	2023	0	369500	369500	2024-12-04
103036	2022	0	369500	369500	2024-12-04
103057	2025	327800	330000	657800	2024-12-04
103057	2023	327800	330000	657800	2024-12-04
103057	2022	327800	330000	657800	2024-12-04
103079	2025	0	218500	218500	2024-12-04
103079	2023	0	218500	218500	2024-12-04
103079	2022	0	218500	218500	2024-12-04
103097	2025	0	49900	49900	2024-12-04
103097	2023	0	49900	49900	2024-12-04
103097	2022	0	49900	49900	2024-12-04
103117	2025	37000	44500	81500	2024-12-04
103117	2023	37000	44500	81500	2024-12-04
103117	2022	37000	44500	81500	2024-12-04
103137	2025	50000	0	50000	2024-12-04
103137	2023	50000	0	50000	2024-12-04
103137	2022	50000	0	50000	2024-12-04
103157	2025	0	218000	218000	2024-12-04
103157	2023	0	218000	218000	2024-12-04
103157	2022	0	218000	218000	2024-12-04
103178	2025	33600	88000	121600	2024-12-04
103178	2023	33600	88000	121600	2024-12-04
103178	2022	33600	88000	121600	2024-12-04
103197	2025	241800	0	241800	2024-12-04
103197	2023	227700	0	227700	2024-12-04
103197	2022	60000	0	60000	2024-12-04
103218	2025	214200	0	214200	2024-12-04
103218	2023	236500	0	236500	2024-12-04
103218	2022	401300	0	401300	2024-12-04
103220	2025	0	1500	1500	2024-12-04
103220	2023	0	1500	1500	2024-12-04
103220	2022	0	1500	1500	2024-12-04
103222	2025	0	223800	223800	2024-12-04
103222	2023	0	223800	223800	2024-12-04
103222	2022	0	223800	223800	2024-12-04
103224	2025	251200	0	251200	2024-12-04
103224	2023	251200	0	251200	2024-12-04
103224	2022	350700	0	350700	2024-12-04
103225	2025	63700	0	63700	2024-12-04
103225	2023	63700	0	63700	2024-12-04
103225	2022	148500	0	148500	2024-12-04
103226	2025	108500	0	108500	2024-12-04
103226	2023	108500	0	108500	2024-12-04
103226	2022	175000	0	175000	2024-12-04
103227	2025	79200	0	79200	2024-12-04
103227	2023	79200	0	79200	2024-12-04
103227	2022	144800	0	144800	2024-12-04
103228	2025	73200	0	73200	2024-12-04
103228	2023	73200	0	73200	2024-12-04
103228	2022	138900	0	138900	2024-12-04
103229	2025	72500	0	72500	2024-12-04
103229	2023	72500	0	72500	2024-12-04
103229	2022	138000	0	138000	2024-12-04
103230	2025	85500	0	85500	2024-12-04
103230	2023	85500	0	85500	2024-12-04
103230	2022	152100	0	152100	2024-12-04
103233	2025	74900	0	74900	2024-12-04
103233	2023	74900	0	74900	2024-12-04
103233	2022	141100	0	141100	2024-12-04
103237	2025	74900	0	74900	2024-12-04
103237	2023	74900	0	74900	2024-12-04
103237	2022	141000	0	141000	2024-12-04
103238	2025	72800	0	72800	2024-12-04
103238	2023	72800	0	72800	2024-12-04
103238	2022	131100	0	131100	2024-12-04
103239	2025	78800	0	78800	2024-12-04
103239	2023	78800	0	78800	2024-12-04
103239	2022	146200	0	146200	2024-12-04
103240	2025	79700	0	79700	2024-12-04
103240	2023	79700	0	79700	2024-12-04
103240	2022	147300	0	147300	2024-12-04
103242	2025	72700	0	72700	2024-12-04
103242	2023	72700	0	72700	2024-12-04
103242	2022	143100	0	143100	2024-12-04
103243	2025	78200	0	78200	2024-12-04
103243	2023	78200	0	78200	2024-12-04
103243	2022	145400	0	145400	2024-12-04
103244	2025	74600	0	74600	2024-12-04
103244	2023	74600	0	74600	2024-12-04
103244	2022	140800	0	140800	2024-12-04
103245	2025	90300	0	90300	2024-12-04
103245	2023	90300	0	90300	2024-12-04
103245	2022	161100	0	161100	2024-12-04
103246	2025	73900	0	73900	2024-12-04
103246	2023	73900	0	73900	2024-12-04
103246	2022	139800	0	139800	2024-12-04
103247	2025	73900	0	73900	2024-12-04
103247	2023	73900	0	73900	2024-12-04
103247	2022	139800	0	139800	2024-12-04
103248	2025	86300	0	86300	2024-12-04
103248	2023	86300	0	86300	2024-12-04
103248	2022	155900	0	155900	2024-12-04
103249	2025	75800	0	75800	2024-12-04
103249	2023	75800	0	75800	2024-12-04
103249	2022	141600	0	141600	2024-12-04
103250	2025	88600	0	88600	2024-12-04
103250	2023	88600	0	88600	2024-12-04
103250	2022	158900	0	158900	2024-12-04
103251	2025	31300	0	31300	2024-12-04
103251	2023	31300	0	31300	2024-12-04
103251	2022	144800	0	144800	2024-12-04
103252	2025	263900	170100	434000	2024-12-04
103252	2023	102100	140400	242500	2024-12-04
103253	2025	0	12400	12400	2024-12-04
103253	2023	0	12400	12400	2024-12-04
103254	2025	33800	154800	188600	2024-12-04
103254	2023	33800	154800	188600	2024-12-04
103255	2025	0	151400	151400	2024-12-04
103255	2023	0	151400	151400	2024-12-04
103257	2025	0	137900	137900	2024-12-04
103257	2023	0	137900	137900	2024-12-04
103258	2025	439400	0	439400	2024-12-04
103259	2025	439400	0	439400	2024-12-04
103260	2025	422700	0	422700	2024-12-04
103261	2025	438300	0	438300	2024-12-04
103262	2025	374900	0	374900	2024-12-04
103265	No Data for PID				2024-12-04
