Ass. Year,Improvements,Land,Total,PID,CollectedOn
2021,"$535,400 ","$214,900 ","$750,300 ",797,2023-01-25
2020,"$529,200 ","$183,900 ","$713,100 ",797,2023-01-25
,,,,,
2022,"$5,400 ","$148,600 ","$154,000 ",798,2023-01-25
2021,"$5,400 ","$148,600 ","$154,000 ",798,2023-01-25
2020,"$5,200 ","$133,200 ","$138,400 ",798,2023-01-25
,,,,,
2022,"$375,900 ","$182,900 ","$558,800 ",799,2023-01-25
2021,"$375,900 ","$182,900 ","$558,800 ",799,2023-01-25
2020,"$363,200 ","$161,600 ","$524,800 ",799,2023-01-25
,,,,,
2022,"$1,185,500 ","$328,400 ","$1,513,900 ",800,2023-01-25
2021,"$1,185,500 ","$328,400 ","$1,513,900 ",800,2023-01-25
2020,"$1,126,900 ","$310,300 ","$1,437,200 ",800,2023-01-25
,,,,,
2022,"$395,700 ","$216,100 ","$611,800 ",801,2023-01-25
2021,"$395,700 ","$215,800 ","$611,500 ",801,2023-01-25
2020,"$384,700 ","$192,800 ","$577,500 ",801,2023-01-25
,,,,,
2022,"$453,900 ","$235,100 ","$689,000 ",804,2023-01-25
2021,"$453,900 ","$235,100 ","$689,000 ",804,2023-01-25
2020,"$364,800 ","$170,300 ","$535,100 ",804,2023-01-25
,,,,,
2022,"$715,100 ","$206,400 ","$921,500 ",806,2023-01-25
2021,"$715,100 ","$206,400 ","$921,500 ",806,2023-01-25
2020,"$545,900 ","$178,900 ","$724,800 ",806,2023-01-25
,,,,,
2022,$0 ,"$14,500 ","$14,500 ",807,2023-01-25
2021,$0 ,"$14,500 ","$14,500 ",807,2023-01-25
2020,$0 ,"$14,500 ","$14,500 ",807,2023-01-25
,,,,,
2022,"$268,500 ","$184,100 ","$452,600 ",808,2023-01-25
2021,"$268,500 ","$184,100 ","$452,600 ",808,2023-01-25
2020,"$227,400 ","$162,700 ","$390,100 ",808,2023-01-25
,,,,,
2022,"$194,900 ","$182,800 ","$377,700 ",809,2023-01-25
2021,"$194,900 ","$182,800 ","$377,700 ",809,2023-01-25
2020,"$157,100 ","$169,000 ","$326,100 ",809,2023-01-25
,,,,,
2022,"$747,800 ","$259,700 ","$1,007,500 ",810,2023-01-25
2021,"$747,800 ","$259,700 ","$1,007,500 ",810,2023-01-25
2020,"$780,200 ","$262,300 ","$1,042,500 ",810,2023-01-25
,,,,,
2022,"$17,300 ","$214,900 ","$232,200 ",811,2023-01-25
2021,"$17,300 ","$214,900 ","$232,200 ",811,2023-01-25
2020,"$15,100 ","$191,000 ","$206,100 ",811,2023-01-25
,,,,,
2022,"$261,500 ","$139,900 ","$401,400 ",812,2023-01-25
2021,"$256,800 ","$139,900 ","$396,700 ",812,2023-01-25
2020,"$207,600 ","$107,200 ","$314,800 ",812,2023-01-25
,,,,,
2022,"$494,100 ","$176,200 ","$670,300 ",814,2023-01-25
2021,"$494,100 ","$176,200 ","$670,300 ",814,2023-01-25
2020,"$513,600 ","$155,000 ","$668,600 ",814,2023-01-25
,,,,,
2022,"$378,600 ","$252,100 ","$630,700 ",815,2023-01-25
2021,"$378,600 ","$252,100 ","$630,700 ",815,2023-01-25
2020,"$334,900 ","$200,900 ","$535,800 ",815,2023-01-25
,,,,,
2022,"$611,800 ","$222,200 ","$834,000 ",816,2023-01-25
2021,"$611,800 ","$222,200 ","$834,000 ",816,2023-01-25
2020,"$559,700 ","$166,600 ","$726,300 ",816,2023-01-25
,,,,,
2022,"$954,300 ","$195,200 ","$1,149,500 ",820,2023-01-25
2021,"$954,300 ","$195,200 ","$1,149,500 ",820,2023-01-25
2020,"$839,700 ","$207,500 ","$1,047,200 ",820,2023-01-25
,,,,,
2022,$0 ,"$1,300 ","$1,300 ",821,2023-01-25
2021,$0 ,"$1,300 ","$1,300 ",821,2023-01-25
2020,$0 ,"$1,300 ","$1,300 ",821,2023-01-25
,,,,,
2022,"$38,200 ","$190,600 ","$228,800 ",824,2023-01-25
2021,"$38,200 ","$190,600 ","$228,800 ",824,2023-01-25
2020,"$31,300 ","$146,500 ","$177,800 ",824,2023-01-25
,,,,,
2022,"$301,900 ","$207,100 ","$509,000 ",826,2023-01-25
2021,"$301,900 ","$207,100 ","$509,000 ",826,2023-01-25
2020,"$278,700 ","$152,800 ","$431,500 ",826,2023-01-25
,,,,,
2022,"$749,700 ","$566,000 ","$1,315,700 ",827,2023-01-25
2021,"$749,700 ","$566,000 ","$1,315,700 ",827,2023-01-25
2020,"$728,500 ","$531,300 ","$1,259,800 ",827,2023-01-25
,,,,,
2022,"$393,900 ","$294,900 ","$688,800 ",829,2023-01-25
2021,"$393,900 ","$294,900 ","$688,800 ",829,2023-01-25
2020,"$325,300 ","$210,600 ","$535,900 ",829,2023-01-25
,,,,,
2022,"$159,900 ","$138,800 ","$298,700 ",830,2023-01-25
2021,"$159,900 ","$138,800 ","$298,700 ",830,2023-01-25
2020,"$133,400 ","$93,400 ","$226,800 ",830,2023-01-25
,,,,,
2022,"$1,136,400 ","$699,600 ","$1,836,000 ",831,2023-01-25
2021,"$1,136,400 ","$699,600 ","$1,836,000 ",831,2023-01-25
2020,"$1,092,100 ","$661,200 ","$1,753,300 ",831,2023-01-25
,,,,,
2022,$0 ,"$100,800 ","$100,800 ",832,2023-01-25
2021,$0 ,"$100,800 ","$100,800 ",832,2023-01-25
2020,$0 ,"$69,000 ","$69,000 ",832,2023-01-25
,,,,,
2022,"$342,900 ","$180,000 ","$522,900 ",833,2023-01-25
2021,"$392,400 ","$180,000 ","$572,400 ",833,2023-01-25
2020,"$287,200 ","$122,800 ","$410,000 ",833,2023-01-25
,,,,,
2022,"$156,300 ","$120,200 ","$276,500 ",834,2023-01-25
2021,"$156,300 ","$120,200 ","$276,500 ",834,2023-01-25
2020,"$150,100 ","$100,700 ","$250,800 ",834,2023-01-25
,,,,,
2022,"$342,000 ","$236,200 ","$578,200 ",835,2023-01-25
2021,"$342,000 ","$236,200 ","$578,200 ",835,2023-01-25
2020,"$325,000 ","$172,600 ","$497,600 ",835,2023-01-25
,,,,,
2022,$0 ,"$18,800 ","$18,800 ",836,2023-01-25
2021,$0 ,"$18,800 ","$18,800 ",836,2023-01-25
2020,"$7,700 ","$15,700 ","$23,400 ",836,2023-01-25
,,,,,
2022,"$498,200 ","$244,700 ","$742,900 ",837,2023-01-25
2021,"$484,200 ","$244,700 ","$728,900 ",837,2023-01-25
2020,"$355,900 ","$146,000 ","$501,900 ",837,2023-01-25
,,,,,
2022,"$258,600 ","$142,000 ","$400,600 ",838,2023-01-25
2021,"$258,300 ","$142,000 ","$400,300 ",838,2023-01-25
2020,"$236,500 ","$110,900 ","$347,400 ",838,2023-01-25
,,,,,
2022,"$534,600 ","$180,000 ","$714,600 ",839,2023-01-25
2021,"$534,600 ","$180,000 ","$714,600 ",839,2023-01-25
2020,"$470,800 ","$139,800 ","$610,600 ",839,2023-01-25
,,,,,
2022,"$107,300 ","$130,700 ","$238,000 ",840,2023-01-25
2021,"$106,100 ","$130,700 ","$236,800 ",840,2023-01-25
2020,"$19,400 ","$99,100 ","$118,500 ",840,2023-01-25
,,,,,
2022,"$543,500 ","$205,900 ","$749,400 ",841,2023-01-25
2021,"$543,500 ","$205,900 ","$749,400 ",841,2023-01-25
2020,"$507,800 ","$156,800 ","$664,600 ",841,2023-01-25
,,,,,
2022,"$127,100 ","$93,200 ","$220,300 ",842,2023-01-25
2021,"$127,100 ","$93,200 ","$220,300 ",842,2023-01-25
2020,"$116,200 ","$83,900 ","$200,100 ",842,2023-01-25
,,,,,
2022,"$83,600 ","$152,200 ","$235,800 ",843,2023-01-25
2021,"$83,600 ","$152,200 ","$235,800 ",843,2023-01-25
2020,"$75,700 ","$118,000 ","$193,700 ",843,2023-01-25
,,,,,
2022,"$4,300 ","$88,900 ","$93,200 ",844,2023-01-25
2021,"$4,300 ","$88,900 ","$93,200 ",844,2023-01-25
2020,"$5,900 ","$79,900 ","$85,800 ",844,2023-01-25
,,,,,
2022,"$211,500 ","$141,600 ","$353,100 ",845,2023-01-25
2021,"$211,500 ","$141,600 ","$353,100 ",845,2023-01-25
2020,"$180,800 ","$108,400 ","$289,200 ",845,2023-01-25
,,,,,
2022,$0 ,"$113,800 ","$113,800 ",846,2023-01-25
2021,$0 ,"$113,800 ","$113,800 ",846,2023-01-25
2020,$0 ,"$87,900 ","$87,900 ",846,2023-01-25
,,,,,
2022,$0 ,"$117,700 ","$117,700 ",849,2023-01-25
2021,$0 ,"$117,700 ","$117,700 ",849,2023-01-25
2020,$0 ,"$104,600 ","$104,600 ",849,2023-01-25
,,,,,
2022,"$33,500 ","$152,200 ","$185,700 ",850,2023-01-25
2021,"$33,500 ","$152,200 ","$185,700 ",850,2023-01-25
2020,"$45,400 ","$99,500 ","$144,900 ",850,2023-01-25
,,,,,
2022,"$1,500 ","$46,500 ","$48,000 ",851,2023-01-25
2021,"$1,500 ","$46,500 ","$48,000 ",851,2023-01-25
2020,"$1,400 ","$38,000 ","$39,400 ",851,2023-01-25
,,,,,
2022,"$35,100 ","$139,500 ","$174,600 ",852,2023-01-25
2021,"$35,100 ","$139,500 ","$174,600 ",852,2023-01-25
2020,"$45,000 ","$85,400 ","$130,400 ",852,2023-01-25
,,,,,
2022,"$79,000 ","$125,500 ","$204,500 ",853,2023-01-25
2021,"$79,000 ","$125,500 ","$204,500 ",853,2023-01-25
2020,"$104,000 ","$64,000 ","$168,000 ",853,2023-01-25
,,,,,
2022,"$42,800 ","$128,800 ","$171,600 ",855,2023-01-25
2021,"$42,800 ","$128,800 ","$171,600 ",855,2023-01-25
2020,"$52,900 ","$77,600 ","$130,500 ",855,2023-01-25
,,,,,
2022,$0 ,"$8,700 ","$8,700 ",858,2023-01-25
2021,$0 ,"$8,700 ","$8,700 ",858,2023-01-25
2020,$0 ,"$8,700 ","$8,700 ",858,2023-01-25
,,,,,
2022,$0 ,"$7,000 ","$7,000 ",860,2023-01-25
2021,$0 ,"$7,000 ","$7,000 ",860,2023-01-25
2020,$0 ,"$7,000 ","$7,000 ",860,2023-01-25
,,,,,
2022,"$203,600 ","$139,000 ","$342,600 ",861,2023-01-25
2021,"$203,600 ","$139,000 ","$342,600 ",861,2023-01-25
2020,"$217,300 ","$106,000 ","$323,300 ",861,2023-01-25
,,,,,
2022,"$714,100 ","$334,100 ","$1,048,200 ",862,2023-01-25
2021,"$714,500 ","$334,100 ","$1,048,600 ",862,2023-01-25
2020,"$750,000 ","$273,400 ","$1,023,400 ",862,2023-01-25
,,,,,
2022,$0 ,$300 ,$300 ,863,2023-01-25
2021,$0 ,$300 ,$300 ,863,2023-01-25
2020,$0 ,$300 ,$300 ,863,2023-01-25
,,,,,
2022,$0 ,$300 ,$300 ,864,2023-01-25
2021,$0 ,$300 ,$300 ,864,2023-01-25
2020,$0 ,$300 ,$300 ,864,2023-01-25
,,,,,
2022,"$913,800 ","$228,200 ","$1,142,000 ",865,2023-01-25
2021,"$913,800 ","$228,200 ","$1,142,000 ",865,2023-01-25
2020,"$722,900 ","$360,000 ","$1,082,900 ",865,2023-01-25
,,,,,
2022,"$1,064,900 ","$632,100 ","$1,697,000 ",867,2023-01-25
2021,"$1,064,900 ","$632,100 ","$1,697,000 ",867,2023-01-25
2020,"$1,013,800 ","$592,200 ","$1,606,000 ",867,2023-01-25
,,,,,
2022,"$314,000 ","$177,800 ","$491,800 ",868,2023-01-25
2021,"$314,000 ","$177,800 ","$491,800 ",868,2023-01-25
2020,"$306,200 ","$141,600 ","$447,800 ",868,2023-01-25
,,,,,
2022,"$209,700 ","$155,600 ","$365,300 ",869,2023-01-25
2021,"$209,700 ","$155,600 ","$365,300 ",869,2023-01-25
2020,"$163,800 ","$126,000 ","$289,800 ",869,2023-01-25
,,,,,
2022,"$367,100 ","$181,500 ","$548,600 ",871,2023-01-25
2021,"$367,100 ","$181,500 ","$548,600 ",871,2023-01-25
2020,"$313,200 ","$182,700 ","$495,900 ",871,2023-01-25
,,,,,
2022,"$397,900 ","$202,700 ","$600,600 ",872,2023-01-25
2021,"$397,900 ","$202,700 ","$600,600 ",872,2023-01-25
2020,"$411,800 ","$141,500 ","$553,300 ",872,2023-01-25
,,,,,
2022,"$522,300 ","$318,800 ","$841,100 ",873,2023-01-25
2021,"$522,300 ","$318,800 ","$841,100 ",873,2023-01-25
2020,"$504,500 ","$320,300 ","$824,800 ",873,2023-01-25
,,,,,
2022,"$146,500 ","$300,200 ","$446,700 ",874,2023-01-25
2021,"$146,500 ","$300,200 ","$446,700 ",874,2023-01-25
2020,"$117,400 ","$287,800 ","$405,200 ",874,2023-01-25
,,,,,
2022,"$434,800 ","$228,300 ","$663,100 ",875,2023-01-25
2021,"$434,800 ","$228,300 ","$663,100 ",875,2023-01-25
2020,"$411,400 ","$201,500 ","$612,900 ",875,2023-01-25
,,,,,
2022,"$187,900 ","$263,400 ","$451,300 ",876,2023-01-25
2021,"$187,900 ","$263,500 ","$451,400 ",876,2023-01-25
2020,"$157,300 ","$247,200 ","$404,500 ",876,2023-01-25
,,,,,
2022,"$468,400 ","$315,800 ","$784,200 ",877,2023-01-25
2021,"$468,400 ","$315,800 ","$784,200 ",877,2023-01-25
2020,"$401,000 ","$322,800 ","$723,800 ",877,2023-01-25
,,,,,
2022,"$325,900 ","$336,100 ","$662,000 ",878,2023-01-25
2021,"$325,900 ","$336,100 ","$662,000 ",878,2023-01-25
2020,"$294,700 ","$221,600 ","$516,300 ",878,2023-01-25
,,,,,
2022,"$183,200 ","$164,700 ","$347,900 ",879,2023-01-25
2021,"$183,200 ","$164,800 ","$348,000 ",879,2023-01-25
2020,"$167,000 ","$130,600 ","$297,600 ",879,2023-01-25
,,,,,
2022,"$384,400 ","$181,600 ","$566,000 ",880,2023-01-25
2021,"$384,400 ","$181,600 ","$566,000 ",880,2023-01-25
2020,"$345,800 ","$160,000 ","$505,800 ",880,2023-01-25
,,,,,
2022,"$1,268,800 ","$289,500 ","$1,558,300 ",881,2023-01-25
2021,"$1,268,800 ","$289,500 ","$1,558,300 ",881,2023-01-25
2020,"$990,200 ","$361,200 ","$1,351,400 ",881,2023-01-25
,,,,,
2022,"$21,300 ","$51,700 ","$73,000 ",883,2023-01-25
2021,"$21,300 ","$51,700 ","$73,000 ",883,2023-01-25
2020,"$31,000 ","$37,900 ","$68,900 ",883,2023-01-25
,,,,,
2022,"$191,000 ","$161,500 ","$352,500 ",884,2023-01-25
2021,"$191,000 ","$161,500 ","$352,500 ",884,2023-01-25
2020,"$169,000 ","$142,300 ","$311,300 ",884,2023-01-25
,,,,,
2022,"$998,100 ","$362,200 ","$1,360,300 ",887,2023-01-25
2021,"$998,100 ","$362,200 ","$1,360,300 ",887,2023-01-25
2020,"$950,800 ","$398,700 ","$1,349,500 ",887,2023-01-25
,,,,,
2022,$0 ,$800 ,$800 ,888,2023-01-25
2021,$0 ,$800 ,$800 ,888,2023-01-25
2020,$0 ,$800 ,$800 ,888,2023-01-25
,,,,,
2022,"$403,600 ","$113,200 ","$516,800 ",891,2023-01-25
2021,"$403,600 ","$113,200 ","$516,800 ",891,2023-01-25
2020,"$334,900 ","$113,000 ","$447,900 ",891,2023-01-25
,,,,,
2022,$0 ,"$155,100 ","$155,100 ",892,2023-01-25
2021,$0 ,"$155,100 ","$155,100 ",892,2023-01-25
2020,$0 ,"$5,100 ","$5,100 ",892,2023-01-25
,,,,,
2022,"$786,900 ","$198,200 ","$985,100 ",895,2023-01-25
2021,"$743,700 ","$198,200 ","$941,900 ",895,2023-01-25
2020,"$574,400 ","$192,900 ","$767,300 ",895,2023-01-25
,,,,,
2022,"$1,117,300 ","$270,000 ","$1,387,300 ",896,2023-01-25
2021,"$1,117,300 ","$270,000 ","$1,387,300 ",896,2023-01-25
2020,"$885,800 ","$307,400 ","$1,193,200 ",896,2023-01-25
,,,,,
2022,$0 ,"$6,100 ","$6,100 ",897,2023-01-25
2021,$0 ,"$6,100 ","$6,100 ",897,2023-01-25
2020,$0 ,"$6,100 ","$6,100 ",897,2023-01-25
,,,,,
2022,$0 ,"$1,200 ","$1,200 ",898,2023-01-25
2021,$0 ,"$1,200 ","$1,200 ",898,2023-01-25
2020,$0 ,"$1,200 ","$1,200 ",898,2023-01-25
,,,,,
2022,"$581,100 ","$266,100 ","$847,200 ",899,2023-01-25
2021,"$738,600 ","$266,100 ","$1,004,700 ",899,2023-01-25
2020,"$604,100 ","$267,900 ","$872,000 ",899,2023-01-25
,,,,,
2022,"$563,900 ","$440,300 ","$1,004,200 ",900,2023-01-25
2021,"$563,900 ","$440,300 ","$1,004,200 ",900,2023-01-25
2020,"$517,700 ","$391,600 ","$909,300 ",900,2023-01-25
,,,,,
2022,"$114,200 ","$178,100 ","$292,300 ",901,2023-01-25
2021,"$114,200 ","$178,100 ","$292,300 ",901,2023-01-25
2020,"$96,400 ","$109,300 ","$205,700 ",901,2023-01-25
,,,,,
2022,$0 ,$700 ,$700 ,907,2023-01-25
2021,$0 ,$700 ,$700 ,907,2023-01-25
2020,$0 ,$700 ,$700 ,907,2023-01-25
,,,,,
2022,$0 ,"$3,300 ","$3,300 ",908,2023-01-25
2021,$0 ,"$3,300 ","$3,300 ",908,2023-01-25
2020,$0 ,"$3,300 ","$3,300 ",908,2023-01-25
,,,,,
2022,"$1,264,700 ","$637,700 ","$1,902,400 ",909,2023-01-25
2021,"$1,264,700 ","$637,700 ","$1,902,400 ",909,2023-01-25
2020,"$1,308,200 ","$483,300 ","$1,791,500 ",909,2023-01-25
,,,,,
2022,"$487,700 ","$250,900 ","$738,600 ",910,2023-01-25
2021,"$487,700 ","$250,900 ","$738,600 ",910,2023-01-25
2020,"$411,800 ","$244,200 ","$656,000 ",910,2023-01-25
,,,,,
2022,"$420,600 ","$317,400 ","$738,000 ",911,2023-01-25
2021,"$420,600 ","$317,400 ","$738,000 ",911,2023-01-25
2020,"$382,300 ","$310,000 ","$692,300 ",911,2023-01-25
,,,,,
2022,$0 ,"$3,700 ","$3,700 ",912,2023-01-25
2021,$0 ,"$3,700 ","$3,700 ",912,2023-01-25
2020,$0 ,"$3,700 ","$3,700 ",912,2023-01-25
,,,,,
2022,"$25,900 ","$149,300 ","$175,200 ",913,2023-01-25
2021,"$25,900 ","$149,300 ","$175,200 ",913,2023-01-25
2020,"$26,500 ","$100,800 ","$127,300 ",913,2023-01-25
,,,,,
2022,"$133,700 ","$155,800 ","$289,500 ",915,2023-01-25
2021,"$133,700 ","$155,800 ","$289,500 ",915,2023-01-25
2020,"$134,200 ","$110,300 ","$244,500 ",915,2023-01-25
,,,,,
2022,"$171,000 ","$178,500 ","$349,500 ",916,2023-01-25
2021,"$171,000 ","$178,500 ","$349,500 ",916,2023-01-25
2020,"$143,400 ","$141,200 ","$284,600 ",916,2023-01-25
,,,,,
2022,"$250,500 ","$235,300 ","$485,800 ",917,2023-01-25
2021,"$250,500 ","$235,300 ","$485,800 ",917,2023-01-25
2020,"$249,900 ","$163,200 ","$413,100 ",917,2023-01-25
,,,,,
2022,"$403,900 ","$269,300 ","$673,200 ",920,2023-01-25
2021,"$399,600 ","$269,300 ","$668,900 ",920,2023-01-25
2020,"$360,500 ","$215,300 ","$575,800 ",920,2023-01-25
,,,,,
2022,"$302,400 ","$205,200 ","$507,600 ",921,2023-01-25
2021,"$302,400 ","$205,200 ","$507,600 ",921,2023-01-25
2020,"$267,600 ","$128,800 ","$396,400 ",921,2023-01-25
,,,,,
2022,"$29,900 ","$171,500 ","$201,400 ",923,2023-01-25
2021,"$29,900 ","$171,500 ","$201,400 ",923,2023-01-25
2020,"$26,300 ","$128,300 ","$154,600 ",923,2023-01-25
,,,,,
2022,$0 ,"$6,500 ","$6,500 ",924,2023-01-25
2021,$0 ,"$6,500 ","$6,500 ",924,2023-01-25
2020,$0 ,"$6,500 ","$6,500 ",924,2023-01-25
,,,,,
2022,$0 ,$400 ,$400 ,925,2023-01-25
2021,$0 ,$400 ,$400 ,925,2023-01-25
2020,$0 ,$400 ,$400 ,925,2023-01-25
,,,,,
2022,$0 ,"$1,200 ","$1,200 ",934,2023-01-25
2021,$0 ,"$1,200 ","$1,200 ",934,2023-01-25
2020,$0 ,"$1,200 ","$1,200 ",934,2023-01-25
,,,,,
2022,"$458,600 ","$263,000 ","$721,600 ",935,2023-01-25
2021,"$458,600 ","$263,000 ","$721,600 ",935,2023-01-25
2020,"$412,900 ","$232,400 ","$645,300 ",935,2023-01-25
,,,,,
2022,"$596,300 ","$245,000 ","$841,300 ",939,2023-01-25
2021,"$596,300 ","$245,000 ","$841,300 ",939,2023-01-25
2020,"$518,000 ","$293,400 ","$811,400 ",939,2023-01-25
,,,,,
2022,"$432,600 ","$152,100 ","$584,700 ",940,2023-01-25
2021,"$432,600 ","$152,100 ","$584,700 ",940,2023-01-25
2020,"$406,400 ","$159,900 ","$566,300 ",940,2023-01-25
,,,,,
2022,"$397,900 ","$168,600 ","$566,500 ",941,2023-01-25
2021,"$397,900 ","$168,600 ","$566,500 ",941,2023-01-25
2020,"$361,200 ","$163,000 ","$524,200 ",941,2023-01-25
,,,,,
2022,"$402,700 ","$227,300 ","$630,000 ",942,2023-01-25
2021,"$402,700 ","$227,300 ","$630,000 ",942,2023-01-25
2020,"$377,500 ","$222,300 ","$599,800 ",942,2023-01-25
,,,,,
2022,"$324,200 ","$261,900 ","$586,100 ",943,2023-01-25
2021,"$324,200 ","$261,900 ","$586,100 ",943,2023-01-25
2020,"$301,800 ","$186,200 ","$488,000 ",943,2023-01-25
,,,,,
2022,"$331,800 ","$216,000 ","$547,800 ",944,2023-01-25
2021,"$393,600 ","$258,300 ","$651,900 ",944,2023-01-25
2020,"$309,200 ","$227,700 ","$536,900 ",944,2023-01-25
,,,,,
2022,"$334,800 ","$143,600 ","$478,400 ",947,2023-01-25
2021,"$334,800 ","$143,600 ","$478,400 ",947,2023-01-25
2020,"$311,900 ","$93,500 ","$405,400 ",947,2023-01-25
,,,,,
2022,"$423,400 ","$201,100 ","$624,500 ",949,2023-01-25
2021,"$383,600 ","$201,100 ","$584,700 ",949,2023-01-25
2020,"$349,600 ","$201,000 ","$550,600 ",949,2023-01-25
,,,,,
2022,"$161,600 ","$106,600 ","$268,200 ",951,2023-01-25
2021,"$161,600 ","$106,600 ","$268,200 ",951,2023-01-25
2020,"$181,500 ","$74,700 ","$256,200 ",951,2023-01-25
,,,,,
2022,"$122,200 ","$125,500 ","$247,700 ",952,2023-01-25
2021,"$134,400 ","$133,800 ","$268,200 ",952,2023-01-25
2020,"$94,600 ","$97,000 ","$191,600 ",952,2023-01-25
,,,,,
2022,"$183,800 ","$126,300 ","$310,100 ",953,2023-01-25
2021,"$183,800 ","$126,300 ","$310,100 ",953,2023-01-25
2020,"$196,900 ","$129,800 ","$326,700 ",953,2023-01-25
,,,,,
2022,"$134,700 ","$156,100 ","$290,800 ",954,2023-01-25
2021,"$134,700 ","$156,100 ","$290,800 ",954,2023-01-25
2020,"$128,500 ","$135,400 ","$263,900 ",954,2023-01-25
,,,,,
2022,"$91,100 ","$124,900 ","$216,000 ",955,2023-01-25
2021,"$91,100 ","$124,900 ","$216,000 ",955,2023-01-25
2020,"$78,700 ","$94,100 ","$172,800 ",955,2023-01-25
,,,,,
2022,"$311,600 ","$108,600 ","$420,200 ",958,2023-01-25
2021,"$311,600 ","$108,600 ","$420,200 ",958,2023-01-25
2020,"$254,000 ","$114,300 ","$368,300 ",958,2023-01-25
,,,,,
2022,"$229,100 ","$112,600 ","$341,700 ",959,2023-01-25
2021,"$229,100 ","$112,600 ","$341,700 ",959,2023-01-25
2020,"$201,500 ","$106,300 ","$307,800 ",959,2023-01-25
,,,,,
2022,"$209,600 ","$115,100 ","$324,700 ",960,2023-01-25
2021,"$209,600 ","$115,100 ","$324,700 ",960,2023-01-25
2020,"$196,300 ","$111,100 ","$307,400 ",960,2023-01-25
,,,,,
2022,"$383,800 ","$243,800 ","$627,600 ",961,2023-01-25
2021,"$383,800 ","$243,800 ","$627,600 ",961,2023-01-25
2020,"$349,400 ","$201,300 ","$550,700 ",961,2023-01-25
,,,,,
2022,"$371,900 ","$112,400 ","$484,300 ",962,2023-01-25
2021,"$371,900 ","$112,400 ","$484,300 ",962,2023-01-25
2020,"$311,100 ","$118,200 ","$429,300 ",962,2023-01-25
,,,,,
2022,"$245,600 ","$239,300 ","$484,900 ",963,2023-01-25
2021,"$245,600 ","$239,300 ","$484,900 ",963,2023-01-25
2020,"$261,400 ","$167,800 ","$429,200 ",963,2023-01-25
,,,,,
2022,$0 ,"$211,200 ","$211,200 ",964,2023-01-25
2021,$0 ,"$211,200 ","$211,200 ",964,2023-01-25
2020,"$79,100 ","$153,500 ","$232,600 ",964,2023-01-25
,,,,,
2022,"$528,500 ","$231,100 ","$759,600 ",965,2023-01-25
2021,"$524,400 ","$231,100 ","$755,500 ",965,2023-01-25
2020,"$459,700 ","$188,600 ","$648,300 ",965,2023-01-25
,,,,,
2022,"$376,200 ","$166,000 ","$542,200 ",966,2023-01-25
2021,"$376,200 ","$166,000 ","$542,200 ",966,2023-01-25
2020,"$330,800 ","$144,000 ","$474,800 ",966,2023-01-25
,,,,,
2022,"$467,700 ","$172,900 ","$640,600 ",967,2023-01-25
2021,"$467,700 ","$172,900 ","$640,600 ",967,2023-01-25
2020,"$438,500 ","$152,000 ","$590,500 ",967,2023-01-25
,,,,,
2022,"$215,000 ","$162,500 ","$377,500 ",968,2023-01-25
2021,"$207,300 ","$162,600 ","$369,900 ",968,2023-01-25
2020,"$168,400 ","$126,100 ","$294,500 ",968,2023-01-25
,,,,,
2022,"$143,300 ","$156,100 ","$299,400 ",969,2023-01-25
2021,"$143,300 ","$156,100 ","$299,400 ",969,2023-01-25
2020,"$118,900 ","$103,800 ","$222,700 ",969,2023-01-25
,,,,,
2022,"$207,900 ","$172,600 ","$380,500 ",971,2023-01-25
2021,"$207,900 ","$172,600 ","$380,500 ",971,2023-01-25
2020,"$191,500 ","$136,900 ","$328,400 ",971,2023-01-25
,,,,,
2022,$0 ,"$1,600 ","$1,600 ",972,2023-01-25
2021,$0 ,"$1,600 ","$1,600 ",972,2023-01-25
2020,$0 ,"$1,600 ","$1,600 ",972,2023-01-25
,,,,,
2022,"$253,200 ","$151,600 ","$404,800 ",973,2023-01-25
2021,"$245,500 ","$151,600 ","$397,100 ",973,2023-01-25
2020,"$246,700 ","$116,700 ","$363,400 ",973,2023-01-25
,,,,,
2022,"$463,100 ","$181,400 ","$644,500 ",974,2023-01-25
2021,"$463,100 ","$181,400 ","$644,500 ",974,2023-01-25
2020,"$395,700 ","$183,300 ","$579,000 ",974,2023-01-25
,,,,,
2022,$0 ,$900 ,$900 ,975,2023-01-25
2021,$0 ,$900 ,$900 ,975,2023-01-25
2020,$0 ,$900 ,$900 ,975,2023-01-25
,,,,,
2022,"$261,400 ","$211,800 ","$473,200 ",976,2023-01-25
2021,"$262,700 ","$211,800 ","$474,500 ",976,2023-01-25
2020,"$198,300 ","$167,700 ","$366,000 ",976,2023-01-25
,,,,,
2022,"$584,200 ","$192,500 ","$776,700 ",977,2023-01-25
2021,"$584,200 ","$192,500 ","$776,700 ",977,2023-01-25
2020,"$565,300 ","$152,800 ","$718,100 ",977,2023-01-25
,,,,,
2022,"$26,100 ","$134,100 ","$160,200 ",978,2023-01-25
2021,"$26,100 ","$134,100 ","$160,200 ",978,2023-01-25
2020,"$22,400 ","$101,900 ","$124,300 ",978,2023-01-25
,,,,,
2022,"$94,700 ","$130,300 ","$225,000 ",979,2023-01-25
2021,"$94,700 ","$130,300 ","$225,000 ",979,2023-01-25
2020,"$87,600 ","$98,700 ","$186,300 ",979,2023-01-25
,,,,,
2022,"$270,900 ","$128,900 ","$399,800 ",981,2023-01-25
2021,"$270,900 ","$128,900 ","$399,800 ",981,2023-01-25
