App. Year,Improvements,Land,Total,PID,CollectedOn
2020,0,30200,30200,1214,2023-01-25
,,,,,
2022,0,419900,419900,1215,2023-01-25
2021,0,419900,419900,1215,2023-01-25
2020,0,331500,331500,1215,2023-01-25
,,,,,
2022,428200,268300,696500,1222,2023-01-25
2021,376600,268300,644900,1222,2023-01-25
2020,316000,221100,537100,1222,2023-01-25
,,,,,
2022,0,428700,428700,1223,2023-01-25
2021,0,428700,428700,1223,2023-01-25
2020,0,403400,403400,1223,2023-01-25
,,,,,
2022,222900,218500,441400,1225,2023-01-25
2021,222900,218500,441400,1225,2023-01-25
2020,215800,190500,406300,1225,2023-01-25
,,,,,
2022,831300,714300,1545600,1226,2023-01-25
2021,831300,714300,1545600,1226,2023-01-25
2020,828300,617400,1445700,1226,2023-01-25
,,,,,
2022,425300,360300,785600,1227,2023-01-25
2021,425300,360300,785600,1227,2023-01-25
2020,404100,338100,742200,1227,2023-01-25
,,,,,
2022,162200,344400,506600,1228,2023-01-25
2021,162200,344400,506600,1228,2023-01-25
2020,139600,303900,443500,1228,2023-01-25
,,,,,
2022,34700,80000,114700,1229,2023-01-25
2021,34700,80000,114700,1229,2023-01-25
2020,38700,71600,110300,1229,2023-01-25
,,,,,
2022,358200,279000,637200,1230,2023-01-25
2021,358200,279000,637200,1230,2023-01-25
2020,302600,233900,536500,1230,2023-01-25
,,,,,
2022,156500,147100,303600,1232,2023-01-25
2021,156500,147100,303600,1232,2023-01-25
2020,157000,113400,270400,1232,2023-01-25
,,,,,
2022,304300,176600,480900,1233,2023-01-25
2021,304300,176600,480900,1233,2023-01-25
2020,277100,166400,443500,1233,2023-01-25
,,,,,
2022,129400,136700,266100,1234,2023-01-25
2021,129400,136700,266100,1234,2023-01-25
2020,100400,93900,194300,1234,2023-01-25
,,,,,
2022,114800,120800,235600,1235,2023-01-25
2021,114800,120800,235600,1235,2023-01-25
2020,71100,91700,162800,1235,2023-01-25
,,,,,
2022,66500,143200,209700,1236,2023-01-25
2021,66500,143200,209700,1236,2023-01-25
2020,51800,106900,158700,1236,2023-01-25
,,,,,
2022,0,299900,299900,1243,2023-01-25
2021,0,299900,299900,1243,2023-01-25
2020,0,249500,249500,1243,2023-01-25
,,,,,
2022,510900,415900,926800,1247,2023-01-25
2021,510900,415900,926800,1247,2023-01-25
2020,426000,358400,784400,1247,2023-01-25
,,,,,
2022,455900,319500,775400,1248,2023-01-25
2021,455900,319500,775400,1248,2023-01-25
2020,431100,293900,725000,1248,2023-01-25
,,,,,
2022,176600,414100,590700,1249,2023-01-25
2021,176600,414100,590700,1249,2023-01-25
2020,161600,375100,536700,1249,2023-01-25
,,,,,
2022,278300,168700,447000,1250,2023-01-25
2021,278300,168700,447000,1250,2023-01-25
2020,275100,134800,409900,1250,2023-01-25
,,,,,
2022,457500,190500,648000,1251,2023-01-25
2021,457500,190500,648000,1251,2023-01-25
2020,382500,155000,537500,1251,2023-01-25
,,,,,
2022,363500,157800,521300,1255,2023-01-25
2021,363500,157800,521300,1255,2023-01-25
2020,284600,125300,409900,1255,2023-01-25
,,,,,
2022,238500,140300,378800,1256,2023-01-25
2021,238500,140300,378800,1256,2023-01-25
2020,244700,109400,354100,1256,2023-01-25
,,,,,
2022,149000,130700,279700,1257,2023-01-25
2021,149000,130700,279700,1257,2023-01-25
2020,130800,90300,221100,1257,2023-01-25
,,,,,
2022,156000,409000,565000,1263,2023-01-25
2021,156000,409000,565000,1263,2023-01-25
2020,156600,345300,501900,1263,2023-01-25
,,,,,
2022,255500,146600,402100,1265,2023-01-25
2021,255500,146600,402100,1265,2023-01-25
2020,249900,118100,368000,1265,2023-01-25
,,,,,
2022,324100,173300,497400,1266,2023-01-25
2021,324100,173300,497400,1266,2023-01-25
2020,302300,140100,442400,1266,2023-01-25
,,,,,
2022,278100,149300,427400,1267,2023-01-25
2021,278100,149300,427400,1267,2023-01-25
2020,209900,103700,313600,1267,2023-01-25
,,,,,
2022,21400,118300,139700,1268,2023-01-25
2021,28300,126800,155100,1268,2023-01-25
2020,13000,91900,104900,1268,2023-01-25
,,,,,
2022,184700,232400,417100,1269,2023-01-25
2021,184700,232400,417100,1269,2023-01-25
2020,190400,186900,377300,1269,2023-01-25
,,,,,
2022,0,5200,5200,1270,2023-01-25
2021,0,5200,5200,1270,2023-01-25
2020,0,4500,4500,1270,2023-01-25
,,,,,
2022,312500,150800,463300,1271,2023-01-25
2021,312500,150800,463300,1271,2023-01-25
2020,321200,111500,432700,1271,2023-01-25
,,,,,
2022,389400,369100,758500,1272,2023-01-25
2021,369200,369100,738300,1272,2023-01-25
2020,367100,317300,684400,1272,2023-01-25
,,,,,
2022,312200,168100,480300,1274,2023-01-25
2021,312200,168100,480300,1274,2023-01-25
2020,306100,128300,434400,1274,2023-01-25
,,,,,
2022,0,294200,294200,1277,2023-01-25
2021,0,294200,294200,1277,2023-01-25
2020,0,261000,261000,1277,2023-01-25
,,,,,
2022,0,304600,304600,1282,2023-01-25
2021,0,304600,304600,1282,2023-01-25
2020,0,261200,261200,1282,2023-01-25
,,,,,
2022,0,181900,181900,1289,2023-01-25
2021,0,181900,181900,1289,2023-01-25
2020,0,165300,165300,1289,2023-01-25
,,,,,
2022,0,33700,33700,1291,2023-01-25
2021,0,33700,33700,1291,2023-01-25
2020,0,30600,30600,1291,2023-01-25
,,,,,
2022,0,186800,186800,1292,2023-01-25
2021,0,186800,186800,1292,2023-01-25
2020,0,168000,168000,1292,2023-01-25
,,,,,
2022,1014200,308700,1322900,1298,2023-01-25
2021,1009200,308700,1317900,1298,2023-01-25
2020,900600,349700,1250300,1298,2023-01-25
,,,,,
2022,329400,124400,453800,1299,2023-01-25
2021,329400,124400,453800,1299,2023-01-25
2020,312600,93000,405600,1299,2023-01-25
,,,,,
2022,0,191600,191600,1302,2023-01-25
2021,0,191600,191600,1302,2023-01-25
2020,0,157900,157900,1302,2023-01-25
,,,,,
2022,830300,1532600,2362900,1304,2023-01-25
2021,830300,1532600,2362900,1304,2023-01-25
2020,782300,1155300,1937600,1304,2023-01-25
,,,,,
2022,3697300,337000,4034300,1305,2023-01-25
2021,3697300,337000,4034300,1305,2023-01-25
2020,3564000,286000,3850000,1305,2023-01-25
,,,,,
2022,0,198000,198000,1309,2023-01-25
2021,0,198000,198000,1309,2023-01-25
2020,0,180000,180000,1309,2023-01-25
,,,,,
2022,441600,237500,679100,1311,2023-01-25
2021,441600,237500,679100,1311,2023-01-25
2020,411300,215900,627200,1311,2023-01-25
,,,,,
2022,0,778800,778800,1312,2023-01-25
2021,0,778800,778800,1312,2023-01-25
2020,0,708000,708000,1312,2023-01-25
,,,,,
2022,241900,187800,429700,1313,2023-01-25
2021,241900,187800,429700,1313,2023-01-25
2020,235400,146100,381500,1313,2023-01-25
,,,,,
2022,5700,193700,199400,1319,2023-01-25
2021,5700,193700,199400,1319,2023-01-25
2020,3900,159300,163200,1319,2023-01-25
,,,,,
2022,402700,163300,566000,1323,2023-01-25
2021,402700,163300,566000,1323,2023-01-25
2020,368900,171300,540200,1323,2023-01-25
,,,,,
2022,207200,252600,459800,1325,2023-01-25
2021,207200,252600,459800,1325,2023-01-25
2020,176000,193300,369300,1325,2023-01-25
,,,,,
2022,780700,402300,1183000,1326,2023-01-25
2021,780700,402300,1183000,1326,2023-01-25
2020,693500,391100,1084600,1326,2023-01-25
,,,,,
2022,0,435200,435200,1327,2023-01-25
2021,0,435200,435200,1327,2023-01-25
2020,0,396800,396800,1327,2023-01-25
,,,,,
2022,0,48800,48800,1332,2023-01-25
2021,0,48800,48800,1332,2023-01-25
2020,0,44400,44400,1332,2023-01-25
,,,,,
2022,527300,330300,857600,1333,2023-01-25
2021,527300,330300,857600,1333,2023-01-25
2020,417400,314400,731800,1333,2023-01-25
,,,,,
2022,307900,254700,562600,1335,2023-01-25
2021,307900,254700,562600,1335,2023-01-25
2020,309700,243500,553200,1335,2023-01-25
,,,,,
2022,0,259300,259300,1336,2023-01-25
2021,0,259300,259300,1336,2023-01-25
2020,0,235600,235600,1336,2023-01-25
,,,,,
2022,0,253000,253000,1337,2023-01-25
2021,0,253000,253000,1337,2023-01-25
2020,0,188900,188900,1337,2023-01-25
,,,,,
2022,546500,204400,750900,1338,2023-01-25
2021,546500,204400,750900,1338,2023-01-25
2020,518300,174200,692500,1338,2023-01-25
,,,,,
2022,225000,195500,420500,1340,2023-01-25
2021,225000,195500,420500,1340,2023-01-25
2020,306100,194900,501000,1340,2023-01-25
,,,,,
2022,644800,202500,847300,1341,2023-01-25
2021,644800,202500,847300,1341,2023-01-25
2020,540800,231100,771900,1341,2023-01-25
,,,,,
2022,456000,230800,686800,1342,2023-01-25
2021,456000,230800,686800,1342,2023-01-25
2020,405700,196500,602200,1342,2023-01-25
,,,,,
2022,100700,198500,299200,1343,2023-01-25
2021,100700,198500,299200,1343,2023-01-25
2020,111900,160500,272400,1343,2023-01-25
,,,,,
2022,518400,1101700,1620100,1344,2023-01-25
2021,518400,1101700,1620100,1344,2023-01-25
2020,503200,733300,1236500,1344,2023-01-25
,,,,,
2022,280600,456900,737500,1352,2023-01-25
2021,280600,456900,737500,1352,2023-01-25
2020,248600,450500,699100,1352,2023-01-25
,,,,,
2022,716800,336300,1053100,1353,2023-01-25
2021,716800,336300,1053100,1353,2023-01-25
2020,674200,295200,969400,1353,2023-01-25
,,,,,
2022,328100,423800,751900,1354,2023-01-25
2021,328100,423800,751900,1354,2023-01-25
2020,390500,315700,706200,1354,2023-01-25
,,,,,
2022,0,251200,251200,1355,2023-01-25
2021,0,251200,251200,1355,2023-01-25
2020,0,227300,227300,1355,2023-01-25
,,,,,
2022,0,2464300,2464300,1356,2023-01-25
2021,0,2464300,2464300,1356,2023-01-25
2020,0,2254200,2254200,1356,2023-01-25
,,,,,
2022,0,30700,30700,1358,2023-01-25
2021,0,30700,30700,1358,2023-01-25
2020,0,27900,27900,1358,2023-01-25
,,,,,
2022,0,228600,228600,1360,2023-01-25
2021,0,228600,228600,1360,2023-01-25
2020,0,206800,206800,1360,2023-01-25
,,,,,
2022,0,142400,142400,1361,2023-01-25
2021,0,142400,142400,1361,2023-01-25
2020,0,128500,128500,1361,2023-01-25
,,,,,
2022,0,96100,96100,1362,2023-01-25
2021,0,96100,96100,1362,2023-01-25
2020,0,86900,86900,1362,2023-01-25
,,,,,
2022,0,89400,89400,1363,2023-01-25
2021,0,89400,89400,1363,2023-01-25
2020,0,80700,80700,1363,2023-01-25
,,,,,
2022,0,221800,221800,1364,2023-01-25
2021,0,221800,221800,1364,2023-01-25
2020,0,168500,168500,1364,2023-01-25
,,,,,
2022,0,29900,29900,1365,2023-01-25
2021,0,29900,29900,1365,2023-01-25
2020,0,22400,22400,1365,2023-01-25
,,,,,
2022,0,208500,208500,1366,2023-01-25
2021,0,208500,208500,1366,2023-01-25
2020,0,184800,184800,1366,2023-01-25
,,,,,
2022,1900,207700,209600,1367,2023-01-25
2021,1900,207700,209600,1367,2023-01-25
2020,3300,162900,166200,1367,2023-01-25
,,,,,
2022,970800,628900,1599700,1373,2023-01-25
2021,970800,628900,1599700,1373,2023-01-25
2020,946000,580800,1526800,1373,2023-01-25
,,,,,
2022,271300,225400,496700,1374,2023-01-25
2021,271300,225400,496700,1374,2023-01-25
2020,181700,207800,389500,1374,2023-01-25
,,,,,
2022,1454000,1846700,3300700,1375,2023-01-25
2021,1454000,1846700,3300700,1375,2023-01-25
2020,1201400,1462100,2663500,1375,2023-01-25
,,,,,
2022,0,144500,144500,1379,2023-01-25
2021,0,144500,144500,1379,2023-01-25
2020,0,131400,131400,1379,2023-01-25
,,,,,
2022,613200,345400,958600,1382,2023-01-25
2021,613200,345400,958600,1382,2023-01-25
2020,495200,390700,885900,1382,2023-01-25
,,,,,
2022,633900,589900,1223800,1384,2023-01-25
2021,633900,589900,1223800,1384,2023-01-25
2020,514900,553900,1068800,1384,2023-01-25
,,,,,
2022,485800,282700,768500,1385,2023-01-25
2021,596200,282700,878900,1385,2023-01-25
2020,468200,313500,781700,1385,2023-01-25
,,,,,
2022,800900,729700,1530600,1386,2023-01-25
2021,800900,729700,1530600,1386,2023-01-25
2020,843000,684800,1527800,1386,2023-01-25
,,,,,
2022,0,356000,356000,1387,2023-01-25
2021,0,356000,356000,1387,2023-01-25
2020,0,283500,283500,1387,2023-01-25
,,,,,
2022,0,264000,264000,1388,2023-01-25
2021,0,264000,264000,1388,2023-01-25
2020,0,234700,234700,1388,2023-01-25
,,,,,
2022,159400,206300,365700,1389,2023-01-25
2021,159400,206300,365700,1389,2023-01-25
2020,111500,179500,291000,1389,2023-01-25
,,,,,
2022,0,166300,166300,1394,2023-01-25
2021,0,166300,166300,1394,2023-01-25
2020,0,151200,151200,1394,2023-01-25
,,,,,
2022,0,61600,61600,1399,2023-01-25
2021,0,61600,61600,1399,2023-01-25
2020,0,56000,56000,1399,2023-01-25
,,,,,
2022,0,93700,93700,1400,2023-01-25
2021,0,93700,93700,1400,2023-01-25
2020,0,85200,85200,1400,2023-01-25
,,,,,
2022,0,49300,49300,1401,2023-01-25
2021,0,49300,49300,1401,2023-01-25
2020,0,44800,44800,1401,2023-01-25
,,,,,
2022,0,305600,305600,1402,2023-01-25
2021,0,305600,305600,1402,2023-01-25
2020,0,220100,220100,1402,2023-01-25
,,,,,
2022,0,8500,8500,1403,2023-01-25
2021,0,8500,8500,1403,2023-01-25
2020,0,7800,7800,1403,2023-01-25
,,,,,
2022,703700,684800,1388500,1406,2023-01-25
2021,703700,684800,1388500,1406,2023-01-25
2020,754700,546800,1301500,1406,2023-01-25
,,,,,
2022,165400,192800,358200,1410,2023-01-25
2021,165400,192800,358200,1410,2023-01-25
2020,153800,184100,337900,1410,2023-01-25
,,,,,
2022,105000,206900,311900,1412,2023-01-25
2021,105000,206900,311900,1412,2023-01-25
2020,96200,174600,270800,1412,2023-01-25
,,,,,
2022,0,86600,86600,1413,2023-01-25
2021,0,86600,86600,1413,2023-01-25
2020,0,78800,78800,1413,2023-01-25
,,,,,
2022,0,345400,345400,1417,2023-01-25
2021,0,345400,345400,1417,2023-01-25
2020,0,374000,374000,1417,2023-01-25
,,,,,
2022,0,342200,342200,1423,2023-01-25
2021,0,342200,342200,1423,2023-01-25
2020,0,311000,311000,1423,2023-01-25
,,,,,
2022,0,88300,88300,1435,2023-01-25
2021,0,88300,88300,1435,2023-01-25
2020,0,80300,80300,1435,2023-01-25
,,,,,
2022,0,57100,57100,1436,2023-01-25
2021,0,57100,57100,1436,2023-01-25
2020,0,51900,51900,1436,2023-01-25
,,,,,
2022,0,183500,183500,1437,2023-01-25
2021,0,183500,183500,1437,2023-01-25
2020,0,166900,166900,1437,2023-01-25
,,,,,
2022,0,177200,177200,1438,2023-01-25
2021,0,177200,177200,1438,2023-01-25
2020,0,159300,159300,1438,2023-01-25
,,,,,
2022,0,85000,85000,1439,2023-01-25
2021,0,85000,85000,1439,2023-01-25
2020,0,77200,77200,1439,2023-01-25
,,,,,
2022,0,404400,404400,1440,2023-01-25
2021,0,404400,404400,1440,2023-01-25
2020,0,367600,367600,1440,2023-01-25
,,,,,
2022,0,7500,7500,1441,2023-01-25
2021,0,7500,7500,1441,2023-01-25
2020,0,6800,6800,1441,2023-01-25
,,,,,
2022,0,10900,10900,1442,2023-01-25
2021,0,10900,10900,1442,2023-01-25
2020,0,9200,9200,1442,2023-01-25
,,,,,
2022,0,589400,589400,1443,2023-01-25
2021,0,589400,589400,1443,2023-01-25
2020,0,512400,512400,1443,2023-01-25
,,,,,
2022,0,630500,630500,1446,2023-01-25
2021,0,630500,630500,1446,2023-01-25
2020,0,595200,595200,1446,2023-01-25
,,,,,
2022,200,269800,270000,1447,2023-01-25
2021,200,269800,270000,1447,2023-01-25
2020,200,230100,230300,1447,2023-01-25
,,,,,
2022,0,282000,282000,1448,2023-01-25
2021,0,282000,282000,1448,2023-01-25
2020,0,241500,241500,1448,2023-01-25
,,,,,
2022,60700,274900,335600,1449,2023-01-25
2021,60700,274900,335600,1449,2023-01-25
2020,79000,179900,258900,1449,2023-01-25
,,,,,
2022,18900,73200,92100,1450,2023-01-25
2021,18900,73200,92100,1450,2023-01-25
2020,16600,64000,80600,1450,2023-01-25
,,,,,
2022,109100,145500,254600,1451,2023-01-25
2021,109100,145500,254600,1451,2023-01-25
2020,86700,118800,205500,1451,2023-01-25
,,,,,
2022,224900,230900,455800,1455,2023-01-25
2021,219200,230900,450100,1455,2023-01-25
2020,208300,142200,350500,1455,2023-01-25
,,,,,
2022,18300,173700,192000,1456,2023-01-25
2021,34800,173700,208500,1456,2023-01-25
2020,27700,110900,138600,1456,2023-01-25
,,,,,
2022,122000,159100,281100,1457,2023-01-25
2021,122000,159100,281100,1457,2023-01-25
2020,123200,132400,255600,1457,2023-01-25
,,,,,
2022,316800,439000,755800,1462,2023-01-25
2021,316800,439000,755800,1462,2023-01-25
2020,280900,362400,643300,1462,2023-01-25
,,,,,
2022,0,138700,138700,1464,2023-01-25
2021,0,138700,138700,1464,2023-01-25
2020,0,113000,113000,1464,2023-01-25
,,,,,
2022,0,368800,368800,1466,2023-01-25
2021,0,368800,368800,1466,2023-01-25
2020,0,315900,315900,1466,2023-01-25
,,,,,
2022,280800,366800,647600,1468,2023-01-25
2021,280800,366800,647600,1468,2023-01-25
2020,232700,285200,517900,1468,2023-01-25
,,,,,
2022,0,75600,75600,1469,2023-01-25
2021,0,75600,75600,1469,2023-01-25
2020,0,70600,70600,1469,2023-01-25
,,,,,
2022,13000,165800,178800,1471,2023-01-25
2021,13000,165800,178800,1471,2023-01-25
2020,13000,67300,80300,1471,2023-01-25
,,,,,
2022,56000,236400,292400,1472,2023-01-25
2021,51300,236400,287700,1472,2023-01-25
2020,44100,156400,200500,1472,2023-01-25
,,,,,
2022,163200,320800,484000,1473,2023-01-25
2021,163200,320800,484000,1473,2023-01-25
2020,165800,201100,366900,1473,2023-01-25
,,,,,
2022,64200,275600,339800,1475,2023-01-25
2021,32700,275600,308300,1475,2023-01-25
2020,46200,157600,203800,1475,2023-01-25
,,,,,
2022,94400,139000,233400,1477,2023-01-25
2021,95100,139000,234100,1477,2023-01-25
2020,79700,106000,185700,1477,2023-01-25
,,,,,
2022,105200,166100,271300,1484,2023-01-25
2021,105200,166100,271300,1484,2023-01-25
2020,87300,123600,210900,1484,2023-01-25
,,,,,
2022,152700,201200,353900,1485,2023-01-25
2021,152700,201200,353900,1485,2023-01-25
2020,120000,148400,268400,1485,2023-01-25
,,,,,
2022,270400,350100,620500,1486,2023-01-25
2021,270400,350100,620500,1486,2023-01-25
2020,256300,253200,509500,1486,2023-01-25
,,,,,
2022,0,332900,332900,1488,2023-01-25
2021,0,332900,332900,1488,2023-01-25
2020,0,296300,296300,1488,2023-01-25
,,,,,
2022,0,459000,459000,1489,2023-01-25
2021,0,459000,459000,1489,2023-01-25
2020,0,277900,277900,1489,2023-01-25
,,,,,
2022,765900,240800,1006700,100000,2023-01-25
2021,765900,240800,1006700,100000,2023-01-25
2020,681800,237700,919500,100000,2023-01-25
,,,,,
2022,1128800,520300,1649100,100021,2023-01-25
2021,1128800,520300,1649100,100021,2023-01-25
2020,1046600,542000,1588600,100021,2023-01-25
,,,,,
2022,0,338400,338400,100041,2023-01-25
2021,0,338400,338400,100041,2023-01-25
2020,0,286400,286400,100041,2023-01-25
,,,,,
2022,234700,229200,463900,100103,2023-01-25
2021,234700,229200,463900,100103,2023-01-25
2020,243600,190700,434300,100103,2023-01-25
,,,,,
2022,386900,280400,667300,100122,2023-01-25
2021,386900,280400,667300,100122,2023-01-25
2020,316200,234500,550700,100122,2023-01-25
,,,,,
2022,217500,0,217500,100142,2023-01-25
2021,217500,0,217500,100142,2023-01-25
2020,185200,0,185200,100142,2023-01-25
,,,,,
2022,217500,0,217500,100162,2023-01-25
2021,217500,0,217500,100162,2023-01-25
2020,185200,0,185200,100162,2023-01-25
,,,,,
2022,251600,0,251600,100163,2023-01-25
2021,251600,0,251600,100163,2023-01-25
2020,229300,0,229300,100163,2023-01-25
,,,,,
2022,244700,0,244700,100164,2023-01-25
2021,244700,0,244700,100164,2023-01-25
2020,213500,0,213500,100164,2023-01-25
,,,,,
2022,377100,0,377100,100182,2023-01-25
2021,377100,0,377100,100182,2023-01-25
2020,326100,0,326100,100182,2023-01-25
,,,,,
2022,349600,0,349600,100184,2023-01-25
2021,349600,0,349600,100184,2023-01-25
2020,356600,0,356600,100184,2023-01-25
,,,,,
2022,0,848400,848400,100202,2023-01-25
2021,0,848400,848400,100202,2023-01-25
2020,0,766400,766400,100202,2023-01-25
,,,,,
2022,0,208600,208600,100222,2023-01-25
2021,0,208600,208600,100222,2023-01-25
2020,0,147000,147000,100222,2023-01-25
,,,,,
2022,478200,229900,708100,100243,2023-01-25
2021,478200,229900,708100,100243,2023-01-25
2020,388000,194600,582600,100243,2023-01-25
,,,,,
2022,826700,257900,1084600,100262,2023-01-25
2021,826700,257900,1084600,100262,2023-01-25
2020,685200,263500,948700,100262,2023-01-25
,,,,,
2022,609800,202300,812100,100263,2023-01-25
2021,609800,202300,812100,100263,2023-01-25
2020,516000,171900,687900,100263,2023-01-25
,,,,,
2022,0,208200,208200,100264,2023-01-25
2021,0,208200,208200,100264,2023-01-25
2020,0,185900,185900,100264,2023-01-25
,,,,,
2022,431900,203100,635000,100265,2023-01-25
2021,431900,203100,635000,100265,2023-01-25
2020,345400,170500,515900,100265,2023-01-25
,,,,,
2022,545900,190100,736000,100282,2023-01-25
2021,545900,190100,736000,100282,2023-01-25
2020,447700,161300,609000,100282,2023-01-25
,,,,,
2022,263600,206300,469900,100302,2023-01-25
2021,263600,206300,469900,100302,2023-01-25
2020,221900,159500,381400,100302,2023-01-25
,,,,,
2022,0,77200,77200,100322,2023-01-25
2021,0,77200,77200,100322,2023-01-25
2020,0,70300,70300,100322,2023-01-25
,,,,,
2022,0,83150,83150,100361,2023-01-25
2021,0,83150,83150,100361,2023-01-25
2020,0,83150,83150,100361,2023-01-25
,,,,,
2022,0,315200,315200,100401,2023-01-25
2021,0,315200,315200,100401,2023-01-25
2020,0,263300,263300,100401,2023-01-25
,,,,,
2022,451200,0,451200,100422,2023-01-25
2021,451200,0,451200,100422,2023-01-25
2020,416300,0,416300,100422,2023-01-25
,,,,,
2022,387700,0,387700,100442,2023-01-25
2021,387700,0,387700,100442,2023-01-25
2020,355600,0,355600,100442,2023-01-25
,,,,,
2022,204700,0,204700,100462,2023-01-25
2021,204700,0,204700,100462,2023-01-25
2020,188700,0,188700,100462,2023-01-25
,,,,,
2022,398200,0,398200,100463,2023-01-25
2021,398200,0,398200,100463,2023-01-25
2020,364500,0,364500,100463,2023-01-25
,,,,,
2022,212900,0,212900,100482,2023-01-25
2021,212900,0,212900,100482,2023-01-25
2020,197100,0,197100,100482,2023-01-25
,,,,,
2022,421200,0,421200,100502,2023-01-25
2021,421200,0,421200,100502,2023-01-25
2020,385100,0,385100,100502,2023-01-25
,,,,,
2022,261900,0,261900,100503,2023-01-25
2021,261900,0,261900,100503,2023-01-25
2020,197400,0,197400,100503,2023-01-25
,,,,,
2022,184400,0,184400,100522,2023-01-25
2021,184400,0,184400,100522,2023-01-25
2020,171300,0,171300,100522,2023-01-25
,,,,,
2022,332100,0,332100,100523,2023-01-25
2021,332100,0,332100,100523,2023-01-25
2020,306200,0,306200,100523,2023-01-25
,,,,,
2022,473800,0,473800,100542,2023-01-25
2021,473800,0,473800,100542,2023-01-25
2020,429200,0,429200,100542,2023-01-25
,,,,,
2022,543400,0,543400,100543,2023-01-25
2021,543400,0,543400,100543,2023-01-25
2020,496700,0,496700,100543,2023-01-25
,,,,,
2022,427400,0,427400,100562,2023-01-25
2021,427400,0,427400,100562,2023-01-25
2020,393600,0,393600,100562,2023-01-25
,,,,,
2022,340300,0,340300,100563,2023-01-25
2021,340300,0,340300,100563,2023-01-25
2020,313300,0,313300,100563,2023-01-25
,,,,,
2022,385200,0,385200,100582,2023-01-25
2021,385200,0,385200,100582,2023-01-25
2020,346100,0,346100,100582,2023-01-25
,,,,,
2022,1848200,0,1848200,100583,2023-01-25
2021,1848200,0,1848200,100583,2023-01-25
2020,1690400,0,1690400,100583,2023-01-25
,,,,,
2022,0,92900,92900,100602,2023-01-25
2021,0,92900,92900,100602,2023-01-25
2020,0,84500,84500,100602,2023-01-25
,,,,,
2022,0,54500,54500,100622,2023-01-25
2021,0,54500,54500,100622,2023-01-25
2020,0,49600,49600,100622,2023-01-25
,,,,,
2022,0,33000,33000,100642,2023-01-25
2021,0,33000,33000,100642,2023-01-25
2020,0,30000,30000,100642,2023-01-25
,,,,,
2022,0,354300,354300,100662,2023-01-25
2021,0,354300,354300,100662,2023-01-25
2020,0,289000,289000,100662,2023-01-25
,,,,,
2022,374200,176700,550900,100722,2023-01-25
2021,359600,176700,536300,100722,2023-01-25
2020,248500,192600,441100,100722,2023-01-25
,,,,,
2022,674200,317100,991300,100742,2023-01-25
2021,674200,317100,991300,100742,2023-01-25
2020,346600,283500,630100,100742,2023-01-25
,,,,,
2022,147600,633900,781500,100822,2023-01-25
2021,147600,633900,781500,100822,2023-01-25
2020,134100,557300,691400,100822,2023-01-25
,,,,,
2022,162900,104400,267300,100863,2023-01-25
2021,162900,104400,267300,100863,2023-01-25
2020,154900,81500,236400,100863,2023-01-25
,,,,,
2022,0,179500,179500,101082,2023-01-25
2021,0,179500,179500,101082,2023-01-25
2020,0,135200,135200,101082,2023-01-25
,,,,,
2022,531300,268600,799900,101143,2023-01-25
2021,588800,295700,884500,101143,2023-01-25
2020,503500,222700,726200,101143,2023-01-25
,,,,,
2022,273300,253100,526400,101162,2023-01-25
2021,273300,253100,526400,101162,2023-01-25
2020,234200,253100,487300,101162,2023-01-25
,,,,,
2022,457000,332800,789800,101182,2023-01-25
2021,457000,332800,789800,101182,2023-01-25
2020,363200,293700,656900,101182,2023-01-25
,,,,,
2022,0,65400,65400,101183,2023-01-25
2021,0,65400,65400,101183,2023-01-25
2020,0,39600,39600,101183,2023-01-25
,,,,,
2022,0,231200,231200,101202,2023-01-25
2021,0,231200,231200,101202,2023-01-25
2020,0,183200,183200,101202,2023-01-25
,,,,,
2022,0,244300,244300,101203,2023-01-25
2021,0,244300,244300,101203,2023-01-25
2020,0,195100,195100,101203,2023-01-25
,,,,,
2022,0,206800,206800,101204,2023-01-25
2021,0,206800,206800,101204,2023-01-25
2020,0,161000,161000,101204,2023-01-25
,,,,,
2022,0,213100,213100,101205,2023-01-25
2021,0,213100,213100,101205,2023-01-25
2020,0,159500,159500,101205,2023-01-25
,,,,,
2022,521700,249600,771300,101224,2023-01-25
2021,484500,249600,734100,101224,2023-01-25
2020,389900,227100,617000,101224,2023-01-25
,,,,,
2022,660000,249300,909300,101242,2023-01-25
2021,660000,249300,909300,101242,2023-01-25
2020,533100,220700,753800,101242,2023-01-25
,,,,,
2022,621200,221300,842500,101243,2023-01-25
2021,621200,221300,842500,101243,2023-01-25
2020,486400,188500,674900,101243,2023-01-25
,,,,,
2022,408800,243800,652600,101262,2023-01-25
2021,405400,243800,649200,101262,2023-01-25
2020,380700,216300,597000,101262,2023-01-25
,,,,,
2022,384200,458200,842400,101282,2023-01-25
2021,384200,458200,842400,101282,2023-01-25
2020,267400,388500,655900,101282,2023-01-25
,,,,,
2022,628800,454300,1083100,101325,2023-01-25
2021,628800,454300,1083100,101325,2023-01-25
2020,594700,486400,1081100,101325,2023-01-25
,,,,,
2022,812300,754500,1566800,101342,2023-01-25
2021,810900,976100,1787000,101342,2023-01-25
2020,811100,610500,1421600,101342,2023-01-25
,,,,,
2022,444400,258900,703300,101362,2023-01-25
2021,516900,258900,775800,101362,2023-01-25
2020,108200,185500,293700,101362,2023-01-25
,,,,,
2022,244600,228800,473400,101382,2023-01-25
