App. Year	Improvements	Land	Total	PID	CollectedOn
2020	$320,700	$310,300	$631,000	1030	2023-04-13

2022	$145,000	$176,700	$321,700	1031	2023-04-13
2021	$145,000	$176,700	$321,700	1031	2023-04-13
2020	$114,500	$145,200	$259,700	1031	2023-04-13

2022	$298,200	$306,900	$605,100	1033	2023-04-13
2021	$298,200	$306,900	$605,100	1033	2023-04-13
2020	$229,300	$255,300	$484,600	1033	2023-04-13

2022	$17,100	$103,900	$121,000	1034	2023-04-13
2021	$17,100	$103,900	$121,000	1034	2023-04-13
2020	$15,300	$92,400	$107,700	1034	2023-04-13

2022	$162,400	$251,800	$414,200	1035	2023-04-13
2021	$162,400	$251,800	$414,200	1035	2023-04-13
2020	$140,800	$195,200	$336,000	1035	2023-04-13

2022	$53,700	$226,100	$279,800	1037	2023-04-13
2021	$53,700	$226,100	$279,800	1037	2023-04-13
2020	$29,400	$226,000	$255,400	1037	2023-04-13

2022	$114,400	$97,000	$211,400	1038	2023-04-13
2021	$103,600	$97,000	$200,600	1038	2023-04-13
2020	$70,800	$87,600	$158,400	1038	2023-04-13

2022	$0	$402,900	$402,900	1039	2023-04-13
2021	$0	$422,400	$422,400	1039	2023-04-13
2020	$0	$407,700	$407,700	1039	2023-04-13

2022	$391,100	$143,100	$534,200	1040	2023-04-13
2021	$355,700	$143,100	$498,800	1040	2023-04-13
2020	$332,600	$144,300	$476,900	1040	2023-04-13

2022	$348,600	$147,700	$496,300	1041	2023-04-13
2021	$348,600	$147,700	$496,300	1041	2023-04-13
2020	$301,900	$152,300	$454,200	1041	2023-04-13

2022	$245,800	$152,800	$398,600	1042	2023-04-13
2021	$245,800	$152,800	$398,600	1042	2023-04-13
2020	$228,600	$139,800	$368,400	1042	2023-04-13

2022	$125,600	$100,500	$226,100	1043	2023-04-13
2021	$125,600	$100,500	$226,100	1043	2023-04-13
2020	$122,000	$80,700	$202,700	1043	2023-04-13

2022	$68,200	$105,400	$173,600	1045	2023-04-13
2021	$68,200	$105,400	$173,600	1045	2023-04-13
2020	$65,600	$96,400	$162,000	1045	2023-04-13

2022	$128,000	$131,300	$259,300	1046	2023-04-13
2021	$128,000	$131,300	$259,300	1046	2023-04-13
2020	$121,700	$99,600	$221,300	1046	2023-04-13

2022	$0	$4,400	$4,400	1048	2023-04-13
2021	$0	$4,400	$4,400	1048	2023-04-13
2020	$0	$4,100	$4,100	1048	2023-04-13

2022	$31,100	$161,400	$192,500	1049	2023-04-13
2021	$31,100	$161,400	$192,500	1049	2023-04-13
2020	$28,800	$132,700	$161,500	1049	2023-04-13

2022	$73,600	$147,200	$220,800	1051	2023-04-13
2021	$73,600	$147,200	$220,800	1051	2023-04-13
2020	$66,800	$114,100	$180,900	1051	2023-04-13

2022	$118,300	$260,900	$379,200	1052	2023-04-13
2021	$118,300	$260,900	$379,200	1052	2023-04-13
2020	$73,500	$207,500	$281,000	1052	2023-04-13

2022	$859,100	$1,044,500	$1,903,600	1053	2023-04-13
2021	$859,100	$1,044,500	$1,903,600	1053	2023-04-13
2020	$779,800	$1,015,800	$1,795,600	1053	2023-04-13

2022	$1,622,000	$804,100	$2,426,100	1054	2023-04-13
2021	$1,616,600	$865,600	$2,482,200	1054	2023-04-13
2020	$1,158,900	$776,400	$1,935,300	1054	2023-04-13

2022	$0	$327,000	$327,000	1055	2023-04-13
2021	$0	$327,000	$327,000	1055	2023-04-13
2020	$0	$199,100	$199,100	1055	2023-04-13

2022	$0	$72,300	$72,300	1057	2023-04-13
2021	$0	$72,300	$72,300	1057	2023-04-13
2020	$0	$64,800	$64,800	1057	2023-04-13

2022	$9,400	$270,800	$280,200	1058	2023-04-13
2021	$9,400	$270,800	$280,200	1058	2023-04-13
2020	$8,900	$213,800	$222,700	1058	2023-04-13

2022	$952,200	$438,500	$1,390,700	1060	2023-04-13
2021	$952,200	$438,500	$1,390,700	1060	2023-04-13
2020	$766,000	$362,100	$1,128,100	1060	2023-04-13

2022	$132,200	$194,200	$326,400	1061	2023-04-13
2021	$132,200	$194,200	$326,400	1061	2023-04-13
2020	$123,300	$155,500	$278,800	1061	2023-04-13

2022	$536,700	$476,500	$1,013,200	1064	2023-04-13
2021	$536,700	$476,500	$1,013,200	1064	2023-04-13
2020	$492,900	$412,100	$905,000	1064	2023-04-13

2022	$620,900	$336,000	$956,900	1068	2023-04-13
2021	$620,900	$336,000	$956,900	1068	2023-04-13
2020	$607,300	$278,500	$885,800	1068	2023-04-13

2022	$0	$180,000	$180,000	1069	2023-04-13
2021	$0	$180,000	$180,000	1069	2023-04-13
2020	$0	$142,400	$142,400	1069	2023-04-13

2022	$62,100	$169,800	$231,900	1070	2023-04-13
2021	$62,100	$169,800	$231,900	1070	2023-04-13
2020	$48,800	$134,300	$183,100	1070	2023-04-13

2022	$496,200	$139,200	$635,400	1071	2023-04-13
2021	$496,200	$139,200	$635,400	1071	2023-04-13
2020	$452,100	$106,500	$558,600	1071	2023-04-13

2022	$0	$220,200	$220,200	1076	2023-04-13
2021	$0	$220,200	$220,200	1076	2023-04-13
2020	$0	$180,600	$180,600	1076	2023-04-13

2022	$0	$997,900	$997,900	1077	2023-04-13
2021	$0	$997,900	$997,900	1077	2023-04-13
2020	$0	$909,100	$909,100	1077	2023-04-13

2022	$200,900	$103,900	$304,800	1078	2023-04-13
2021	$200,900	$103,900	$304,800	1078	2023-04-13
2020	$166,600	$82,200	$248,800	1078	2023-04-13

2022	$0	$66,800	$66,800	1079	2023-04-13
2021	$0	$66,800	$66,800	1079	2023-04-13
2020	$0	$56,200	$56,200	1079	2023-04-13

2022	$0	$92,100	$92,100	1081	2023-04-13
2021	$0	$92,100	$92,100	1081	2023-04-13
2020	$0	$63,500	$63,500	1081	2023-04-13

2022	$33,700	$95,900	$129,600	1082	2023-04-13
2021	$33,700	$95,900	$129,600	1082	2023-04-13
2020	$49,500	$72,100	$121,600	1082	2023-04-13

2022	$0	$572,000	$572,000	1083	2023-04-13
2021	$0	$572,000	$572,000	1083	2023-04-13
2020	$0	$491,600	$491,600	1083	2023-04-13

2022	$0	$33,700	$33,700	1084	2023-04-13
2021	$0	$33,700	$33,700	1084	2023-04-13
2020	$0	$23,200	$23,200	1084	2023-04-13

2022	$0	$140,400	$140,400	1085	2023-04-13
2021	$0	$140,400	$140,400	1085	2023-04-13
2020	$0	$108,100	$108,100	1085	2023-04-13

2022	$0	$83,500	$83,500	1087	2023-04-13
2021	$0	$83,500	$83,500	1087	2023-04-13
2020	$0	$68,100	$68,100	1087	2023-04-13

2022	$80,800	$145,200	$226,000	1091	2023-04-13
2021	$89,200	$145,200	$234,400	1091	2023-04-13
2020	$76,500	$99,500	$176,000	1091	2023-04-13

2022	$309,500	$161,300	$470,800	1092	2023-04-13
2021	$309,500	$161,300	$470,800	1092	2023-04-13
2020	$308,900	$125,600	$434,500	1092	2023-04-13

2022	$0	$139,200	$139,200	1093	2023-04-13
2021	$0	$139,200	$139,200	1093	2023-04-13
2020	$0	$113,400	$113,400	1093	2023-04-13

2022	$179,900	$240,600	$420,500	1094	2023-04-13
2021	$179,900	$240,600	$420,500	1094	2023-04-13
2020	$161,200	$186,300	$347,500	1094	2023-04-13

2022	$1,589,900	$780,600	$2,370,500	1096	2023-04-13
2021	$1,543,900	$780,600	$2,324,500	1096	2023-04-13
2020	$1,186,300	$632,300	$1,818,600	1096	2023-04-13

2022	$0	$197,900	$197,900	1097	2023-04-13
2021	$0	$197,900	$197,900	1097	2023-04-13
2020	$0	$152,500	$152,500	1097	2023-04-13

2022	$0	$227,800	$227,800	1098	2023-04-13
2021	$0	$227,800	$227,800	1098	2023-04-13
2020	$0	$184,200	$184,200	1098	2023-04-13

2022	$257,600	$194,800	$452,400	1099	2023-04-13
2021	$237,600	$194,800	$432,400	1099	2023-04-13
2020	$190,800	$109,900	$300,700	1099	2023-04-13

2022	$0	$23,100	$23,100	1100	2023-04-13
2021	$0	$23,100	$23,100	1100	2023-04-13
2020	$0	$21,000	$21,000	1100	2023-04-13

2022	$176,500	$127,400	$303,900	1101	2023-04-13
2021	$176,500	$127,400	$303,900	1101	2023-04-13
2020	$157,500	$86,200	$243,700	1101	2023-04-13

2022	$94,200	$134,800	$229,000	1102	2023-04-13
2021	$94,200	$134,800	$229,000	1102	2023-04-13
2020	$79,300	$92,900	$172,200	1102	2023-04-13

2022	$0	$353,700	$353,700	1103	2023-04-13
2021	$0	$353,700	$353,700	1103	2023-04-13
2020	$0	$299,000	$299,000	1103	2023-04-13

2022	$535,000	$434,700	$969,700	1104	2023-04-13
2021	$535,000	$434,700	$969,700	1104	2023-04-13
2020	$527,000	$372,600	$899,600	1104	2023-04-13

2022	$538,000	$432,800	$970,800	1105	2023-04-13
2021	$538,000	$432,800	$970,800	1105	2023-04-13
2020	$498,600	$382,200	$880,800	1105	2023-04-13

2022	$653,900	$489,400	$1,143,300	1109	2023-04-13
2021	$653,900	$489,400	$1,143,300	1109	2023-04-13
2020	$600,500	$458,600	$1,059,100	1109	2023-04-13

2022	$0	$128,800	$128,800	1111	2023-04-13
2021	$0	$128,800	$128,800	1111	2023-04-13
2020	$0	$103,700	$103,700	1111	2023-04-13

2022	$196,600	$168,700	$365,300	1112	2023-04-13
2021	$196,600	$168,700	$365,300	1112	2023-04-13
2020	$161,500	$134,800	$296,300	1112	2023-04-13

2022	$73,200	$455,600	$528,800	1113	2023-04-13
2021	$73,200	$455,600	$528,800	1113	2023-04-13
2020	$46,300	$389,600	$435,900	1113	2023-04-13

2022	$204,900	$130,200	$335,100	1118	2023-04-13
2021	$204,900	$130,200	$335,100	1118	2023-04-13
2020	$195,400	$93,200	$288,600	1118	2023-04-13

2022	$0	$290,700	$290,700	1119	2023-04-13
2021	$0	$290,700	$290,700	1119	2023-04-13
2020	$0	$243,100	$243,100	1119	2023-04-13

2022	$370,500	$232,200	$602,700	1120	2023-04-13
2021	$370,500	$232,200	$602,700	1120	2023-04-13
2020	$336,800	$202,600	$539,400	1120	2023-04-13

2022	$221,000	$148,900	$369,900	1121	2023-04-13
2021	$221,000	$148,900	$369,900	1121	2023-04-13
2020	$195,500	$102,800	$298,300	1121	2023-04-13

2022	$27,800	$97,300	$125,100	1122	2023-04-13
2021	$27,800	$97,300	$125,100	1122	2023-04-13
2020	$10,300	$67,100	$77,400	1122	2023-04-13

2022	$37,100	$140,400	$177,500	1123	2023-04-13
2021	$37,100	$140,400	$177,500	1123	2023-04-13
2020	$14,500	$115,400	$129,900	1123	2023-04-13

2022	$39,500	$95,000	$134,500	1124	2023-04-13
2021	$39,500	$95,000	$134,500	1124	2023-04-13
2020	$120,300	$68,900	$189,200	1124	2023-04-13

2022	$27,000	$50,400	$77,400	1125	2023-04-13
2021	$27,000	$50,400	$77,400	1125	2023-04-13
2020	$12,200	$44,600	$56,800	1125	2023-04-13

2022	$194,300	$103,600	$297,900	1126	2023-04-13
2021	$194,300	$103,600	$297,900	1126	2023-04-13
2020	$168,200	$79,300	$247,500	1126	2023-04-13

2022	$50,200	$304,400	$354,600	1127	2023-04-13
2021	$50,200	$304,400	$354,600	1127	2023-04-13
2020	$39,800	$264,200	$304,000	1127	2023-04-13

2022	$0	$107,900	$107,900	1129	2023-04-13
2021	$0	$107,900	$107,900	1129	2023-04-13
2020	$0	$71,800	$71,800	1129	2023-04-13

2022	$54,200	$338,100	$392,300	1131	2023-04-13
2021	$54,200	$338,100	$392,300	1131	2023-04-13
2020	$30,900	$289,900	$320,800	1131	2023-04-13

2022	$605,600	$531,100	$1,136,700	1132	2023-04-13
2021	$605,600	$534,600	$1,140,200	1132	2023-04-13
2020	$529,300	$479,100	$1,008,400	1132	2023-04-13

2022	$121,200	$111,300	$232,500	1133	2023-04-13
2021	$121,200	$111,300	$232,500	1133	2023-04-13
2020	$85,800	$88,100	$173,900	1133	2023-04-13

2022	$82,700	$92,300	$175,000	1136	2023-04-13
2021	$82,700	$92,300	$175,000	1136	2023-04-13
2020	$68,400	$70,500	$138,900	1136	2023-04-13

2022	$26,500	$75,000	$101,500	1137	2023-04-13
2021	$26,500	$75,000	$101,500	1137	2023-04-13
2020	$12,800	$62,700	$75,500	1137	2023-04-13

2022	$40,000	$46,500	$86,500	1138	2023-04-13
2021	$40,000	$46,500	$86,500	1138	2023-04-13
2020	$32,600	$36,700	$69,300	1138	2023-04-13

2022	$233,000	$150,300	$383,300	1140	2023-04-13
2021	$275,600	$143,300	$418,900	1140	2023-04-13
2020	$211,300	$84,300	$295,600	1140	2023-04-13

2022	$0	$3,300	$3,300	1141	2023-04-13
2021	$0	$3,300	$3,300	1141	2023-04-13
2020	$0	$3,000	$3,000	1141	2023-04-13

2022	$252,600	$151,900	$404,500	1142	2023-04-13
2021	$68,200	$151,900	$220,100	1142	2023-04-13
2020	$61,500	$96,900	$158,400	1142	2023-04-13

2022	$380,000	$190,600	$570,600	1144	2023-04-13
2021	$380,000	$266,400	$646,400	1144	2023-04-13
2020	$395,700	$305,400	$701,100	1144	2023-04-13

2022	$164,600	$275,900	$440,500	1149	2023-04-13
2021	$165,700	$275,900	$441,600	1149	2023-04-13
2020	$127,500	$226,300	$353,800	1149	2023-04-13

2022	$195,100	$190,700	$385,800	1150	2023-04-13
2021	$195,100	$190,700	$385,800	1150	2023-04-13
2020	$217,700	$164,100	$381,800	1150	2023-04-13

2022	$0	$347,500	$347,500	1151	2023-04-13
2021	$0	$347,500	$347,500	1151	2023-04-13
2020	$0	$299,700	$299,700	1151	2023-04-13

2022	$0	$311,600	$311,600	1152	2023-04-13
2021	$0	$311,600	$311,600	1152	2023-04-13
2020	$0	$260,400	$260,400	1152	2023-04-13

2022	$0	$100,400	$100,400	1154	2023-04-13
2021	$0	$100,400	$100,400	1154	2023-04-13
2020	$0	$79,000	$79,000	1154	2023-04-13

2022	$0	$217,300	$217,300	1155	2023-04-13
2021	$0	$217,300	$217,300	1155	2023-04-13
2020	$0	$168,200	$168,200	1155	2023-04-13

2022	$343,100	$221,600	$564,700	1156	2023-04-13
2021	$343,100	$221,600	$564,700	1156	2023-04-13
2020	$333,100	$179,300	$512,400	1156	2023-04-13

2022	$77,200	$178,200	$255,400	1157	2023-04-13
2021	$77,200	$178,200	$255,400	1157	2023-04-13
2020	$87,100	$143,800	$230,900	1157	2023-04-13

2022	$0	$304,500	$304,500	1158	2023-04-13
2021	$0	$304,500	$304,500	1158	2023-04-13
2020	$0	$249,000	$249,000	1158	2023-04-13

2022	$0	$205,000	$205,000	1163	2023-04-13
2021	$0	$205,000	$205,000	1163	2023-04-13
2020	$0	$172,600	$172,600	1163	2023-04-13

2022	$0	$2,792,500	$2,792,500	1164	2023-04-13
2021	$0	$2,792,500	$2,792,500	1164	2023-04-13
2020	$0	$2,526,900	$2,526,900	1164	2023-04-13

2022	$70,500	$85,100	$155,600	1165	2023-04-13
2021	$70,500	$85,100	$155,600	1165	2023-04-13
2020	$57,300	$71,800	$129,100	1165	2023-04-13

2022	$182,400	$154,900	$337,300	1166	2023-04-13
2021	$182,400	$154,900	$337,300	1166	2023-04-13
2020	$191,000	$121,100	$312,100	1166	2023-04-13

2022	$154,000	$142,600	$296,600	1167	2023-04-13
2021	$154,000	$142,600	$296,600	1167	2023-04-13
2020	$132,500	$111,500	$244,000	1167	2023-04-13

2022	$527,000	$253,000	$780,000	1169	2023-04-13
2021	$527,000	$253,000	$780,000	1169	2023-04-13
2020	$509,600	$202,000	$711,600	1169	2023-04-13

2022	$261,600	$299,800	$561,400	1170	2023-04-13
2021	$261,600	$299,800	$561,400	1170	2023-04-13
2020	$274,400	$259,300	$533,700	1170	2023-04-13

2022	$0	$83,700	$83,700	1171	2023-04-13
2021	$0	$83,700	$83,700	1171	2023-04-13
2020	$0	$65,400	$65,400	1171	2023-04-13

2022	$58,600	$258,000	$316,600	1173	2023-04-13
2021	$58,600	$258,000	$316,600	1173	2023-04-13
2020	$52,300	$167,000	$219,300	1173	2023-04-13

2022	$0	$324,600	$324,600	1177	2023-04-13
2021	$0	$324,600	$324,600	1177	2023-04-13
2020	$0	$292,700	$292,700	1177	2023-04-13

2022	$0	$59,000	$59,000	1186	2023-04-13
2021	$0	$59,000	$59,000	1186	2023-04-13
2020	$0	$52,600	$52,600	1186	2023-04-13

2022	$0	$72,300	$72,300	1187	2023-04-13
2021	$0	$72,300	$72,300	1187	2023-04-13
2020	$0	$55,000	$55,000	1187	2023-04-13

2022	$477,000	$348,700	$825,700	1188	2023-04-13
2021	$477,000	$348,700	$825,700	1188	2023-04-13
2020	$464,400	$294,800	$759,200	1188	2023-04-13

2022	$0	$290,400	$290,400	1189	2023-04-13
2021	$0	$290,400	$290,400	1189	2023-04-13
2020	$0	$242,900	$242,900	1189	2023-04-13

2022	$1,200	$113,100	$114,300	1190	2023-04-13
2021	$1,200	$113,100	$114,300	1190	2023-04-13
2020	$1,000	$87,200	$88,200	1190	2023-04-13

2022	$0	$110,100	$110,100	1191	2023-04-13
2021	$0	$110,100	$110,100	1191	2023-04-13
2020	$0	$84,500	$84,500	1191	2023-04-13

2022	$0	$22,300	$22,300	1192	2023-04-13
2021	$0	$22,300	$22,300	1192	2023-04-13
2020	$0	$18,100	$18,100	1192	2023-04-13

2022	$0	$77,500	$77,500	1193	2023-04-13
2021	$0	$77,500	$77,500	1193	2023-04-13
2020	$0	$68,300	$68,300	1193	2023-04-13

2022	$318,700	$160,200	$478,900	1195	2023-04-13
2021	$314,400	$160,200	$474,600	1195	2023-04-13
2020	$289,100	$125,600	$414,700	1195	2023-04-13

2022	$325,600	$168,700	$494,300	1196	2023-04-13
2021	$325,600	$168,700	$494,300	1196	2023-04-13
2020	$347,600	$106,300	$453,900	1196	2023-04-13

2022	$4,300	$63,600	$67,900	1197	2023-04-13
2021	$4,300	$63,600	$67,900	1197	2023-04-13
2020	$3,900	$48,900	$52,800	1197	2023-04-13

2022	$0	$0	$0	1198	2023-04-13
2021	$0	$0	$0	1198	2023-04-13
2020	$0	$0	$0	1198	2023-04-13

2022	$119,800	$138,500	$258,300	1199	2023-04-13
2021	$119,800	$138,500	$258,300	1199	2023-04-13
2020	$106,300	$100,200	$206,500	1199	2023-04-13

2022	$165,800	$130,700	$296,500	1200	2023-04-13
2021	$165,800	$130,700	$296,500	1200	2023-04-13
2020	$121,900	$99,800	$221,700	1200	2023-04-13

2022	$284,500	$138,100	$422,600	1201	2023-04-13
2021	$284,500	$138,100	$422,600	1201	2023-04-13
2020	$271,600	$105,500	$377,100	1201	2023-04-13

2022	$294,100	$138,100	$432,200	1202	2023-04-13
2021	$294,100	$138,100	$432,200	1202	2023-04-13
2020	$308,300	$105,500	$413,800	1202	2023-04-13

2022	$189,100	$138,100	$327,200	1203	2023-04-13
2021	$189,100	$138,100	$327,200	1203	2023-04-13
2020	$169,000	$99,800	$268,800	1203	2023-04-13

2022	$187,600	$145,500	$333,100	1204	2023-04-13
2021	$187,600	$145,500	$333,100	1204	2023-04-13
2020	$223,100	$105,500	$328,600	1204	2023-04-13

2022	$0	$625,400	$625,400	1206	2023-04-13
2021	$0	$625,400	$625,400	1206	2023-04-13
2020	$0	$565,200	$565,200	1206	2023-04-13

2022	$0	$16,100	$16,100	1207	2023-04-13
2021	$0	$16,100	$16,100	1207	2023-04-13
2020	$0	$12,600	$12,600	1207	2023-04-13

2022	$293,700	$162,800	$456,500	1208	2023-04-13
2021	$293,700	$162,800	$456,500	1208	2023-04-13
2020	$288,100	$141,600	$429,700	1208	2023-04-13

2022	$294,100	$199,500	$493,600	1209	2023-04-13
2021	$294,100	$199,500	$493,600	1209	2023-04-13
2020	$278,000	$156,700	$434,700	1209	2023-04-13

2022	$116,300	$167,700	$284,000	1211	2023-04-13
2021	$116,300	$167,700	$284,000	1211	2023-04-13
2020	$112,900	$120,000	$232,900	1211	2023-04-13

2022	$474,700	$190,000	$664,700	1212	2023-04-13
2021	$470,800	$190,000	$660,800	1212	2023-04-13
2020	$369,200	$160,700	$529,900	1212	2023-04-13

2022	$390,400	$189,300	$579,700	1213	2023-04-13
2021	$390,400	$189,300	$579,700	1213	2023-04-13
2020	$393,500	$160,800	$554,300	1213	2023-04-13

2022	$0	$33,200	$33,200	1214	2023-04-13
2021	$0	$33,200	$33,200	1214	2023-04-13
2020	$0	$30,200	$30,200	1214	2023-04-13

2022	$0	$419,900	$419,900	1215	2023-04-13
2021	$0	$419,900	$419,900	1215	2023-04-13
2020	$0	$331,500	$331,500	1215	2023-04-13

2022	$428,200	$268,300	$696,500	1222	2023-04-13
2021	$376,600	$268,300	$644,900	1222	2023-04-13
2020	$316,000	$221,100	$537,100	1222	2023-04-13

2022	$0	$428,700	$428,700	1223	2023-04-13
2021	$0	$428,700	$428,700	1223	2023-04-13
2020	$0	$403,400	$403,400	1223	2023-04-13

2022	$222,900	$218,500	$441,400	1225	2023-04-13
2021	$222,900	$218,500	$441,400	1225	2023-04-13
2020	$215,800	$190,500	$406,300	1225	2023-04-13

2022	$831,300	$714,300	$1,545,600	1226	2023-04-13
2021	$831,300	$714,300	$1,545,600	1226	2023-04-13
2020	$828,300	$617,400	$1,445,700	1226	2023-04-13

2022	$425,300	$360,300	$785,600	1227	2023-04-13
2021	$425,300	$360,300	$785,600	1227	2023-04-13
2020	$404,100	$338,100	$742,200	1227	2023-04-13

2022	$162,200	$344,400	$506,600	1228	2023-04-13
2021	$162,200	$344,400	$506,600	1228	2023-04-13
2020	$139,600	$303,900	$443,500	1228	2023-04-13

2022	$34,700	$80,000	$114,700	1229	2023-04-13
2021	$34,700	$80,000	$114,700	1229	2023-04-13
2020	$38,700	$71,600	$110,300	1229	2023-04-13

2022	$358,200	$279,000	$637,200	1230	2023-04-13
2021	$358,200	$279,000	$637,200	1230	2023-04-13
2020	$302,600	$233,900	$536,500	1230	2023-04-13

2022	$156,500	$147,100	$303,600	1232	2023-04-13
2021	$156,500	$147,100	$303,600	1232	2023-04-13
2020	$157,000	$113,400	$270,400	1232	2023-04-13

2022	$304,300	$176,600	$480,900	1233	2023-04-13
2021	$304,300	$176,600	$480,900	1233	2023-04-13
2020	$277,100	$166,400	$443,500	1233	2023-04-13

2022	$129,400	$136,700	$266,100	1234	2023-04-13
2021	$129,400	$136,700	$266,100	1234	2023-04-13
2020	$100,400	$93,900	$194,300	1234	2023-04-13

2022	$114,800	$120,800	$235,600	1235	2023-04-13
2021	$114,800	$120,800	$235,600	1235	2023-04-13
2020	$71,100	$91,700	$162,800	1235	2023-04-13

2022	$66,500	$143,200	$209,700	1236	2023-04-13
2021	$66,500	$143,200	$209,700	1236	2023-04-13
2020	$51,800	$106,900	$158,700	1236	2023-04-13

2022	$0	$299,900	$299,900	1243	2023-04-13
2021	$0	$299,900	$299,900	1243	2023-04-13
2020	$0	$249,500	$249,500	1243	2023-04-13

2022	$510,900	$415,900	$926,800	1247	2023-04-13
2021	$510,900	$415,900	$926,800	1247	2023-04-13
2020	$426,000	$358,400	$784,400	1247	2023-04-13

2022	$455,900	$319,500	$775,400	1248	2023-04-13
2021	$455,900	$319,500	$775,400	1248	2023-04-13
2020	$431,100	$293,900	$725,000	1248	2023-04-13

2022	$176,600	$414,100	$590,700	1249	2023-04-13
2021	$176,600	$414,100	$590,700	1249	2023-04-13
2020	$161,600	$375,100	$536,700	1249	2023-04-13

2022	$278,300	$168,700	$447,000	1250	2023-04-13
2021	$278,300	$168,700	$447,000	1250	2023-04-13
2020	$275,100	$134,800	$409,900	1250	2023-04-13

2022	$457,500	$190,500	$648,000	1251	2023-04-13
2021	$457,500	$190,500	$648,000	1251	2023-04-13
2020	$382,500	$155,000	$537,500	1251	2023-04-13

2022	$363,500	$157,800	$521,300	1255	2023-04-13
2021	$363,500	$157,800	$521,300	1255	2023-04-13
2020	$284,600	$125,300	$409,900	1255	2023-04-13

2022	$238,500	$140,300	$378,800	1256	2023-04-13
2021	$238,500	$140,300	$378,800	1256	2023-04-13
2020	$244,700	$109,400	$354,100	1256	2023-04-13

2022	$149,000	$130,700	$279,700	1257	2023-04-13
2021	$149,000	$130,700	$279,700	1257	2023-04-13
2020	$130,800	$90,300	$221,100	1257	2023-04-13

2022	$156,000	$409,000	$565,000	1263	2023-04-13
2021	$156,000	$409,000	$565,000	1263	2023-04-13
2020	$156,600	$345,300	$501,900	1263	2023-04-13

2022	$255,500	$146,600	$402,100	1265	2023-04-13
2021	$255,500	$146,600	$402,100	1265	2023-04-13
2020	$249,900	$118,100	$368,000	1265	2023-04-13

2022	$324,100	$173,300	$497,400	1266	2023-04-13
2021	$324,100	$173,300	$497,400	1266	2023-04-13
2020	$302,300	$140,100	$442,400	1266	2023-04-13

2022	$278,100	$149,300	$427,400	1267	2023-04-13
2021	$278,100	$149,300	$427,400	1267	2023-04-13
2020	$209,900	$103,700	$313,600	1267	2023-04-13

2022	$21,400	$118,300	$139,700	1268	2023-04-13
2021	$28,300	$126,800	$155,100	1268	2023-04-13
2020	$13,000	$91,900	$104,900	1268	2023-04-13

2022	$184,700	$232,400	$417,100	1269	2023-04-13
2021	$184,700	$232,400	$417,100	1269	2023-04-13
2020	$190,400	$186,900	$377,300	1269	2023-04-13

2022	$0	$5,200	$5,200	1270	2023-04-13
2021	$0	$5,200	$5,200	1270	2023-04-13
2020	$0	$4,500	$4,500	1270	2023-04-13

2022	$312,500	$150,800	$463,300	1271	2023-04-13
2021	$312,500	$150,800	$463,300	1271	2023-04-13
2020	$321,200	$111,500	$432,700	1271	2023-04-13

2022	$389,400	$369,100	$758,500	1272	2023-04-13
2021	$369,200	$369,100	$738,300	1272	2023-04-13
2020	$367,100	$317,300	$684,400	1272	2023-04-13

2022	$312,200	$168,100	$480,300	1274	2023-04-13
2021	$312,200	$168,100	$480,300	1274	2023-04-13
2020	$306,100	$128,300	$434,400	1274	2023-04-13

2022	$0	$294,200	$294,200	1277	2023-04-13
2021	$0	$294,200	$294,200	1277	2023-04-13
2020	$0	$261,000	$261,000	1277	2023-04-13

2022	$0	$304,600	$304,600	1282	2023-04-13
2021	$0	$304,600	$304,600	1282	2023-04-13
2020	$0	$261,200	$261,200	1282	2023-04-13

2022	$0	$181,900	$181,900	1289	2023-04-13
2021	$0	$181,900	$181,900	1289	2023-04-13
2020	$0	$165,300	$165,300	1289	2023-04-13

2022	$0	$33,700	$33,700	1291	2023-04-13
2021	$0	$33,700	$33,700	1291	2023-04-13
2020	$0	$30,600	$30,600	1291	2023-04-13

2022	$0	$186,800	$186,800	1292	2023-04-13
2021	$0	$186,800	$186,800	1292	2023-04-13
2020	$0	$168,000	$168,000	1292	2023-04-13

2022	$1,014,200	$308,700	$1,322,900	1298	2023-04-13
2021	$1,009,200	$308,700	$1,317,900	1298	2023-04-13
2020	$900,600	$349,700	$1,250,300	1298	2023-04-13

2022	$329,400	$124,400	$453,800	1299	2023-04-13
2021	$329,400	$124,400	$453,800	1299	2023-04-13
2020	$312,600	$93,000	$405,600	1299	2023-04-13

2022	$0	$191,600	$191,600	1302	2023-04-13
2021	$0	$191,600	$191,600	1302	2023-04-13
2020	$0	$157,900	$157,900	1302	2023-04-13

2022	$830,300	$1,532,600	$2,362,900	1304	2023-04-13
2021	$830,300	$1,532,600	$2,362,900	1304	2023-04-13
2020	$782,300	$1,155,300	$1,937,600	1304	2023-04-13

2022	$3,697,300	$337,000	$4,034,300	1305	2023-04-13
2021	$3,697,300	$337,000	$4,034,300	1305	2023-04-13
2020	$3,564,000	$286,000	$3,850,000	1305	2023-04-13

2022	$0	$198,000	$198,000	1309	2023-04-13
